text_type,output_step,current_word,triplet_impacted,current_text,total_triplets,triplet_scores
janus,38,Janus,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.41999998688697815, 0.6499999761581421]"
janus,39,presided,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.41999998688697815, 0.550000011920929]"
janus,40,over,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.3499999940395355, 0.6600000262260437]"
janus,41,the,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.10999999940395355, 0.25]"
janus,42,beginning,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion')]",[0.10999999940395355]
janus,43,and,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and",[],[]
janus,44,ending,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending",[],[]
janus,45,of,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.10999999940395355, 0.33000001311302185]"
janus,46,"conflict,",no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict,","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.14000000059604645, 0.6000000238418579]"
janus,47,and,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and",[],[]
janus,48,hence,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.10999999940395355, 0.6499999761581421]"
janus,49,war,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war","[('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion')]",[0.47999998927116394]
janus,50,and,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and","[('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion')]",[0.4000000059604645]
janus,51,peace.,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace.","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.5699999928474426, 0.9300000071525574, 0.17000000178813934]"
janus,52,The,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'part of', 'Roman mythology | myth'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.2800000011920929, 0.1899999976158142, 0.8299999833106995, 0.27000001072883606]"
janus,53,doors,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors","[('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.75, 0.14000000059604645]"
janus,54,of,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.11999999731779099, 0.5199999809265137]"
janus,55,his,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.5199999809265137, 0.9200000166893005, 0.17000000178813934]"
janus,56,temple,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.4099999964237213, 0.9200000166893005]"
janus,57,were,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.5600000023841858, 0.8799999952316284]"
janus,58,open,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.6399999856948853, 0.9100000262260437, 0.20000000298023224]"
janus,59,in,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.5899999737739563, 0.8700000047683716]"
janus,60,times,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'part of', 'Roman mythology | myth'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.8899999856948853, 0.23000000417232513, 0.9800000190734863, 0.6200000047683716]"
janus,61,of,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'part of', 'Roman mythology | myth'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.9300000071525574, 0.27000001072883606, 0.9900000095367432, 0.6399999856948853]"
janus,62,war,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'part of', 'Roman mythology | myth'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.8399999737739563, 0.10999999940395355, 0.9900000095367432, 0.7200000286102295]"
janus,63,and,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and","[('Janus', 'part of', 'Religion in ancient Rome | Roman religion'), ('Janus', 'part of', 'Roman mythology | myth'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.9399999976158142, 0.17000000178813934, 1.0, 0.7400000095367432]"
janus,64,closed,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed","[('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]",[0.6800000071525574]
janus,65,during,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during","[('Janus', 'part of', 'Roman mythology | myth'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.10999999940395355, 0.7400000095367432]"
janus,66,peacetime.,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime.","[('Janus', 'part of', 'Religion in ancient Rome | Roman religion'), ('Janus', 'part of', 'Roman mythology | myth'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.9300000071525574, 0.1899999976158142, 0.9900000095367432, 0.800000011920929]"
janus,67,As,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As","[('Janus', 'part of', 'Roman mythology | myth'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.6700000166893005, 0.9599999785423279]"
janus,68,the,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the","[('Janus', 'part of', 'Roman mythology | myth'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.699999988079071, 0.9700000286102295]"
janus,69,god,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'part of', 'Roman mythology | myth'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.9599999785423279, 0.5299999713897705, 1.0, 0.9399999976158142]"
janus,70,of,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'part of', 'Roman mythology | myth'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.8799999952316284, 0.2800000011920929, 0.9900000095367432, 0.7900000214576721]"
janus,71,"gates,",no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates,","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'part of', 'Roman mythology | myth'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.9399999976158142, 0.2800000011920929, 0.9900000095367432, 0.6800000071525574]"
janus,72,he,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'part of', 'Roman mythology | myth'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.9100000262260437, 0.23999999463558197, 0.9900000095367432, 0.6499999761581421]"
janus,73,was,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'part of', 'Roman mythology | myth'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.9100000262260437, 0.1599999964237213, 0.9900000095367432, 0.5199999809265137]"
janus,74,also,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'part of', 'Roman mythology | myth'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.8899999856948853, 0.11999999731779099, 0.9800000190734863, 0.4399999976158142]"
janus,75,associated,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'part of', 'Roman mythology | myth'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.8999999761581421, 0.20999999344348907, 0.9900000095367432, 0.5]"
janus,76,with,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'part of', 'Roman mythology | myth'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.9399999976158142, 0.15000000596046448, 0.9900000095367432, 0.44999998807907104]"
janus,77,entering,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.8600000143051147, 0.9900000095367432, 0.36000001430511475]"
janus,78,and,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.8100000023841858, 0.9800000190734863, 0.2199999988079071]"
janus,79,exiting,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.8299999833106995, 0.9700000286102295, 0.14000000059604645]"
janus,80,the,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.8500000238418579, 0.9800000190734863, 0.3199999928474426]"
janus,81,doors,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.7799999713897705, 0.949999988079071]"
janus,82,of,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.7799999713897705, 0.949999988079071, 0.11999999731779099]"
janus,83,homes.,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of homes.","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', 'Roman mythology | myth')]","[0.8700000047683716, 0.9900000095367432, 0.23000000417232513]"
