text_type,output_step,current_word,current_text,new_triplets,total_triplets,triplet_scores
thylacine,46,it,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea, it","[('Thylacine | it', 'endemic to', 'Tasmania')]","[('Thylacine | The thylacine', 'instance of', 'Marsupial | marsupial'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania | Tasmanian', 'location', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'location', 'Australia'), ('Tasmania', 'part of', 'New Guinea'), ('New Guinea', 'country', 'Australia'), ('Thylacine | it', 'endemic to', 'Tasmania')]","[0.11999999731779099, 0.10000000149011612, 0.10000000149011612, 0.11999999731779099, 0.12999999523162842, 0.8500000238418579, 0.949999988079071, 0.9900000095367432, 0.10999999940395355, 0.10000000149011612, 0.17000000178813934]"
thylacine,55,twentieth,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea, it is believed to have become extinct in the twentieth","[('Thylacine | it', 'endemic to', 'Australia')]","[('Tasmania | Tasmanian', 'location', 'Australia'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'location', 'Australia'), ('New Guinea', 'country', 'Australia'), ('Thylacine | it', 'endemic to', 'Australia'), ('Thylacine | it', 'endemic to', 'Tasmania')]","[0.15000000596046448, 0.18000000715255737, 0.11999999731779099, 0.1599999964237213, 0.15000000596046448, 0.8500000238418579, 0.9900000095367432, 0.9900000095367432, 0.12999999523162842, 0.10999999940395355, 0.25999999046325684]"
thylacine,59,was,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea, it is believed to have become extinct in the twentieth century. The thylacine was","[('Tasmania | Tasmanian', 'country', 'Australia')]","[('Thylacine | The thylacine', 'instance of', 'Marsupial | marsupial'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Tasmania | Tasmanian', 'country', 'Australia'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'location', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'part of', 'New Guinea'), ('New Guinea', 'country', 'Australia'), ('Thylacine | it', 'endemic to', 'Tasmania')]","[0.12999999523162842, 0.20000000298023224, 0.1899999976158142, 0.12999999523162842, 0.11999999731779099, 0.11999999731779099, 0.23000000417232513, 0.18000000715255737, 0.8700000047683716, 0.9900000095367432, 0.9800000190734863, 0.10000000149011612, 0.1599999964237213, 0.20999999344348907]"
thylacine,62,only,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea, it is believed to have become extinct in the twentieth century. The thylacine was one of only","[('Thylacine | its', 'significant place', 'Tasmania | Tasmanian'), ('Thylacine | It', 'significant place', 'Tasmania | Tasmanian'), ('Thylacine | it', 'significant place', 'Tasmania')]","[('Thylacine | The thylacine', 'instance of', 'Marsupial | marsupial'), ('Thylacine | It', 'significant place', 'Tasmania | Tasmanian'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'significant place', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'location', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'part of', 'New Guinea'), ('New Guinea', 'country', 'Australia'), ('Thylacine | it', 'endemic to', 'Tasmania'), ('Thylacine | it', 'significant place', 'Tasmania')]","[0.15000000596046448, 0.10000000149011612, 0.1899999976158142, 0.1899999976158142, 0.11999999731779099, 0.23999999463558197, 0.10999999940395355, 0.17000000178813934, 0.8700000047683716, 0.9900000095367432, 0.9800000190734863, 0.11999999731779099, 0.1599999964237213, 0.23999999463558197, 0.10000000149011612]"
thylacine,64,marsupials,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea, it is believed to have become extinct in the twentieth century. The thylacine was one of only two marsupials","[('Tasmania | Tasmanian', 'part of', 'Australia')]","[('Tasmania | Tasmanian', 'part of', 'Australia'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Tasmania | Tasmanian', 'country', 'Australia'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'location', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'part of', 'New Guinea'), ('New Guinea', 'country', 'Australia'), ('Thylacine | it', 'endemic to', 'Australia'), ('Thylacine | it', 'endemic to', 'Tasmania')]","[0.10999999940395355, 0.3199999928474426, 0.1599999964237213, 0.1599999964237213, 0.1899999976158142, 0.8600000143051147, 0.9900000095367432, 0.9599999785423279, 0.20000000298023224, 0.15000000596046448, 0.20999999344348907, 0.1599999964237213]"
thylacine,70,both,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea, it is believed to have become extinct in the twentieth century. The thylacine was one of only two marsupials to have a pouch in both","[('Pouch (marsupial) | pouch', 'part of', '--NME-- | marsupial')]","[('Tasmania | Tasmanian', 'part of', 'Australia'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Tasmania | Tasmanian', 'country', 'Australia'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania | Tasmanian', 'country', 'Australia'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'location', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'part of', 'New Guinea'), ('New Guinea', 'country', 'Australia'), ('Thylacine | it', 'endemic to', 'Australia'), ('Thylacine | it', 'endemic to', 'Tasmania'), ('Pouch (marsupial) | pouch', 'part of', '--NME-- | marsupial')]","[0.10000000149011612, 0.3199999928474426, 0.18000000715255737, 0.12999999523162842, 0.11999999731779099, 0.17000000178813934, 0.8700000047683716, 0.9900000095367432, 0.9599999785423279, 0.17000000178813934, 0.1599999964237213, 0.17000000178813934, 0.10999999940395355, 0.10999999940395355]"
thylacine,72,The,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea, it is believed to have become extinct in the twentieth century. The thylacine was one of only two marsupials to have a pouch in both sexes. The","[('Pouch (marsupial) | pouch', 'subclass of', '--NME-- | marsupial')]","[('Tasmania | Tasmanian', 'part of', 'Australia'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Tasmania | Tasmanian', 'country', 'Australia'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania | Tasmanian', 'country', 'Australia'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'location', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'part of', 'New Guinea'), ('New Guinea', 'country', 'Australia'), ('Thylacine | it', 'endemic to', 'Australia'), ('Thylacine | it', 'endemic to', 'Tasmania'), ('Pouch (marsupial) | pouch', 'part of', '--NME-- | marsupial'), ('Pouch (marsupial) | pouch', 'subclass of', '--NME-- | marsupial')]","[0.10999999940395355, 0.36000001430511475, 0.23000000417232513, 0.11999999731779099, 0.10999999940395355, 0.1599999964237213, 0.8700000047683716, 0.9900000095367432, 0.9599999785423279, 0.18000000715255737, 0.1599999964237213, 0.17000000178813934, 0.14000000059604645, 0.12999999523162842, 0.11999999731779099]"
thylacine,85,through,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea, it is believed to have become extinct in the twentieth century. The thylacine was one of only two marsupials to have a pouch in both sexes. The male had a pouch that protected the external reproductive organs while running through","[('Tasmania | Tasmanian', 'part of', 'New Guinea')]","[('Thylacine | It', 'significant place', 'Tasmania | Tasmanian'), ('Tasmania | Tasmanian', 'part of', 'Australia'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Tasmania | Tasmanian', 'country', 'Australia'), ('Tasmania | Tasmanian', 'part of', 'New Guinea'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'significant place', 'Tasmania | Tasmanian'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Tasmania | Tasmanian', 'country', 'Australia'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'significant place', 'Tasmania | Tasmanian'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'location', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'part of', 'New Guinea'), ('New Guinea', 'country', 'Australia'), ('Thylacine | it', 'endemic to', 'Australia'), ('Thylacine | it', 'endemic to', 'Tasmania'), ('Thylacine | it', 'significant place', 'Tasmania'), ('Pouch (marsupial) | pouch', 'subclass of', '--NME-- | marsupial')]","[0.17000000178813934, 0.7099999785423279, 0.8899999856948853, 0.7300000190734863, 0.11999999731779099, 0.23999999463558197, 0.12999999523162842, 0.18000000715255737, 0.1899999976158142, 0.1899999976158142, 0.10000000149011612, 0.9100000262260437, 0.9900000095367432, 0.9700000286102295, 0.1599999964237213, 0.1599999964237213, 0.27000001072883606, 0.10999999940395355, 0.12999999523162842, 0.11999999731779099]"
thylacine,105,prey,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea, it is believed to have become extinct in the twentieth century. The thylacine was one of only two marsupials to have a pouch in both sexes. The male had a pouch that protected the external reproductive organs while running through thick brush. The thylacine has been described as a formidable predator because of its ability to survive and hunt prey","[('Thylacine | It', 'endemic to', 'Australia')]","[('Thylacine | It', 'endemic to', 'Australia'), ('Tasmania | Tasmanian', 'part of', 'Australia'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Tasmania | Tasmanian', 'country', 'Australia'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania | Tasmanian', 'part of', 'Australia'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Tasmania | Tasmanian', 'country', 'Australia'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'location', 'Australia'), ('Tasmania', 'country', 'Australia'), ('New Guinea', 'country', 'Australia'), ('Thylacine | it', 'endemic to', 'Australia'), ('Thylacine | it', 'endemic to', 'Tasmania')]","[0.12999999523162842, 0.9200000166893005, 0.9800000190734863, 0.949999988079071, 0.23000000417232513, 0.25, 0.6399999856948853, 0.5799999833106995, 0.9300000071525574, 0.9900000095367432, 0.9800000190734863, 0.12999999523162842, 0.3799999952316284, 0.10999999940395355]"
thylacine,120,the,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea, it is believed to have become extinct in the twentieth century. The thylacine was one of only two marsupials to have a pouch in both sexes. The male had a pouch that protected the external reproductive organs while running through thick brush. The thylacine has been described as a formidable predator because of its ability to survive and hunt prey in extremely sparsely populated areas. The thylacine had become extremely rare or extinct on the","[('Tasmania | Tasmanian', 'instance of', '--NME-- | marsupial'), ('Thylacine | its', 'instance of', '--NME-- | marsupial'), ('Thylacine | It', 'instance of', '--NME-- | marsupial')]","[('Thylacine | It', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | It', 'endemic to', 'Australia'), ('Thylacine | It', 'endemic to', 'Australia'), ('Thylacine | It', 'instance of', '--NME-- | marsupial'), ('Thylacine | It', 'significant place', 'Tasmania | Tasmanian'), ('Tasmania | Tasmanian', 'country', 'Australia'), ('Tasmania | Tasmanian', 'country', 'Australia'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Tasmania | Tasmanian', 'part of', 'Australia'), ('Tasmania | Tasmanian', 'part of', 'Australia'), ('Tasmania | Tasmanian', 'part of', 'New Guinea'), ('Tasmania | Tasmanian', 'part of', 'New Guinea'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'instance of', '--NME-- | marsupial'), ('Tasmania | Tasmanian', 'country', 'Australia'), ('Tasmania | Tasmanian', 'country', 'Australia'), ('Tasmania | Tasmanian', 'instance of', '--NME-- | marsupial'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Tasmania | Tasmanian', 'part of', 'Australia'), ('Tasmania | Tasmanian', 'part of', 'Australia'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'instance of', '--NME-- | marsupial'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'location', 'Australia'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'part of', 'Australia'), ('New Guinea', 'country', 'Australia'), ('New Guinea', 'country', 'Australia'), ('Thylacine | it', 'endemic to', 'Australia'), ('Thylacine | it', 'endemic to', 'Australia'), ('Thylacine | it', 'endemic to', 'Tasmania'), ('Thylacine | it', 'endemic to', 'Tasmania')]","[0.20000000298023224, 0.11999999731779099, 0.12999999523162842, 0.10999999940395355, 0.11999999731779099, 0.8999999761581421, 0.949999988079071, 0.9599999785423279, 0.9800000190734863, 0.7599999904632568, 0.9100000262260437, 0.12999999523162842, 0.15000000596046448, 0.18000000715255737, 0.46000000834465027, 0.14000000059604645, 0.17000000178813934, 0.5099999904632568, 0.5899999737739563, 0.20000000298023224, 0.5199999809265137, 0.5400000214576721, 0.10999999940395355, 0.1599999964237213, 0.4000000059604645, 0.2800000011920929, 0.23000000417232513, 0.9800000190734863, 0.9900000095367432, 0.9900000095367432, 0.8999999761581421, 0.9399999976158142, 0.15000000596046448, 0.23999999463558197, 0.27000001072883606, 0.5, 0.10999999940395355, 0.2199999988079071]"
thylacine,121,Australian,"The thylacine was the largest known carnivorous marsupial of modern times. It is commonly known as the Tasmanian tiger because of its striped lower back, or the Tasmanian wolf because of its canine-like appearance, traits and attributes. Native to continental Australia, Tasmania, and New Guinea, it is believed to have become extinct in the twentieth century. The thylacine was one of only two marsupials to have a pouch in both sexes. The male had a pouch that protected the external reproductive organs while running through thick brush. The thylacine has been described as a formidable predator because of its ability to survive and hunt prey in extremely sparsely populated areas. The thylacine had become extremely rare or extinct on the Australian","[('Thylacine | its', 'endemic to', 'Australia'), ('--NME-- | carnivorous', 'subclass of', '--NME-- | marsupial'), ('Thylacine | The thylacine', 'endemic to', 'Australia | Australian'), ('Thylacine | The thylacine', 'taxon range', 'Australia | Australian')]","[('--NME-- | carnivorous', 'subclass of', '--NME-- | marsupial'), ('Thylacine | It', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | It', 'endemic to', 'Australia'), ('Thylacine | It', 'endemic to', 'Australia'), ('Thylacine | It', 'significant place', 'Tasmania | Tasmanian'), ('Thylacine | It', 'significant place', 'Tasmania | Tasmanian'), ('Tasmania | Tasmanian', 'country', 'Australia'), ('Tasmania | Tasmanian', 'country', 'Australia'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Tasmania | Tasmanian', 'part of', 'Australia'), ('Tasmania | Tasmanian', 'part of', 'Australia'), ('Tasmania | Tasmanian', 'part of', 'New Guinea'), ('Tasmania | Tasmanian', 'part of', 'New Guinea'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Australia'), ('Tasmania | Tasmanian', 'country', 'Australia'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Tasmania | Tasmanian', 'location', 'Australia'), ('Tasmania | Tasmanian', 'part of', 'Australia'), ('Tasmania | Tasmanian', 'part of', 'Australia'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Thylacine | its', 'endemic to', 'Tasmania | Tasmanian'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'country', 'Australia'), ('Tasmania', 'location', 'Australia'), ('Tasmania', 'part of', 'Australia'), ('Tasmania', 'part of', 'Australia'), ('New Guinea', 'country', 'Australia'), ('New Guinea', 'country', 'Australia'), ('Thylacine | it', 'endemic to', 'Australia'), ('Thylacine | it', 'endemic to', 'Australia'), ('Thylacine | it', 'endemic to', 'Tasmania'), ('Thylacine | it', 'endemic to', 'Tasmania'), ('Thylacine | The thylacine', 'endemic to', 'Australia | Australian'), ('Thylacine | The thylacine', 'taxon range', 'Australia | Australian')]","[0.10999999940395355, 0.20000000298023224, 0.11999999731779099, 0.25999999046325684, 0.10999999940395355, 0.11999999731779099, 0.9200000166893005, 0.949999988079071, 0.9599999785423279, 0.9800000190734863, 0.7400000095367432, 0.9100000262260437, 0.12999999523162842, 0.1899999976158142, 0.18000000715255737, 0.5099999904632568, 0.1599999964237213, 0.12999999523162842, 0.5899999737739563, 0.5400000214576721, 0.550000011920929, 0.10999999940395355, 0.1599999964237213, 0.41999998688697815, 0.2800000011920929, 0.9700000286102295, 0.9900000095367432, 0.9900000095367432, 0.8100000023841858, 0.9399999976158142, 0.15000000596046448, 0.33000001311302185, 0.27000001072883606, 0.5600000023841858, 0.10999999940395355, 0.23000000417232513, 0.4399999976158142, 0.25]"
