text_type,output_step,current_word,current_text,new_triplets,total_triplets,triplet_scores
doping,79,not,"In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not","[('--NME-- | organizations which regulate sporting competitions', 'organizer', '--NME-- | international sports organizations'), ('Athlete | athletic', 'field of work', '--NME-- | organizations which regulate sporting competitions')]","[('Performance-enhancing substance | performance-enhancing drugs', 'facet of', 'Doping in sport | doping'), ('Athlete | athletic', 'field of work', 'High-performance sport | competitive sports'), ('Athlete | athletic', 'field of work', '--NME-- | organizations which regulate sporting competitions'), ('--NME-- | organizations which regulate sporting competitions', 'organizer', '--NME-- | international sports organizations'), ('--NME-- | organizations which regulate sporting competitions', 'organizer', 'International Olympic Committee')]","[0.1899999976158142, 0.20999999344348907, 0.1599999964237213, 0.18000000715255737, 0.5699999928474426]"
doping,90,sport,"In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport","[('Performance-enhancing substance | performance-enhancing drugs', 'sport', 'Sport | sport')]","[('Performance-enhancing substance | performance-enhancing drugs', 'sport', 'Sport | sport')]",[0.12999999523162842]
doping,91,itself.,"In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself.","[('Doping in sport | doping', 'sport', 'Sport | sport')]","[('Performance-enhancing substance | performance-enhancing drugs', 'sport', 'Sport | sport'), ('Doping in sport | doping', 'sport', 'Sport | sport')]","[0.1899999976158142, 0.10999999940395355]"
doping,99,chariot,"In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances in ancient chariot","[('Athlete | athletic competitors', 'sport', 'Sport | sport'), ('High-performance sport | competitive sports', 'sport', 'Sport | sport')]","[('High-performance sport | competitive sports', 'sport', 'Sport | sport'), ('Performance-enhancing substance | performance-enhancing drugs', 'sport', 'Sport | sport'), ('Athlete | athletic competitors', 'sport', 'Sport | sport'), ('Doping in sport | doping', 'sport', 'Sport | sport')]","[0.12999999523162842, 0.3499999940395355, 0.17000000178813934, 0.11999999731779099]"
doping,106,baseball,"In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances in ancient chariot races to more recent controversies in baseball","[('Performance-enhancing substance | performance-enhancing drugs', 'part of', 'Doping in sport | doping')]","[('Performance-enhancing substance | performance-enhancing drugs', 'part of', 'Doping in sport | doping')]",[0.1899999976158142]
doping,107,and,"In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances in ancient chariot races to more recent controversies in baseball and","[('Doping in baseball | baseball', 'facet of', 'Doping in sport | its')]","[('Performance-enhancing substance | performance-enhancing drugs', 'part of', 'Doping in sport | doping'), ('Doping in baseball | baseball', 'facet of', 'Doping in sport | its')]","[0.25, 0.20000000298023224]"
doping,108,"cycling,","In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances in ancient chariot races to more recent controversies in baseball and cycling,","[('Doping in baseball | cycling', 'facet of', 'Doping in sport | its'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | doping')]","[('Performance-enhancing substance | performance-enhancing drugs', 'part of', 'Doping in sport | doping'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | its'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | doping')]","[0.2199999988079071, 0.14000000059604645, 0.1599999964237213]"
doping,109,popular,"In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances in ancient chariot races to more recent controversies in baseball and cycling, popular","[('Doping in baseball | cycling', 'part of', 'Doping in sport | its')]","[('Performance-enhancing substance | performance-enhancing drugs', 'part of', 'Doping in sport | doping'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | its'), ('Doping in baseball | cycling', 'part of', 'Doping in sport | its'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | doping')]","[0.20000000298023224, 0.36000001430511475, 0.15000000596046448, 0.3400000035762787]"
doping,112,athletes,"In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances in ancient chariot races to more recent controversies in baseball and cycling, popular views among athletes","[('Doping in baseball | cycling', 'part of', 'Doping in sport | doping'), ('Doping in baseball | cycling', 'part of', 'Doping in sport | it'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | it')]","[('Performance-enhancing substance | performance-enhancing drugs', 'part of', 'Doping in sport | doping'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | its'), ('Doping in baseball | cycling', 'part of', 'Doping in sport | its'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | doping'), ('Doping in baseball | cycling', 'part of', 'Doping in sport | doping'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | it'), ('Doping in baseball | cycling', 'part of', 'Doping in sport | it')]","[0.14000000059604645, 0.5699999928474426, 0.36000001430511475, 0.4099999964237213, 0.10000000149011612, 0.11999999731779099, 0.10000000149011612]"
doping,119,In,"In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances in ancient chariot races to more recent controversies in baseball and cycling, popular views among athletes have varied widely over the years. In","[('Doping in sport | cycling', 'facet of', 'Doping in sport | doping'), ('Doping in baseball | baseball', 'subclass of', 'Doping in sport | doping')]","[('Doping in baseball | baseball', 'subclass of', 'Doping in sport | doping'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | its'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | doping'), ('Doping in sport | cycling', 'facet of', 'Doping in sport | doping')]","[0.1899999976158142, 0.11999999731779099, 0.28999999165534973, 0.20999999344348907]"
doping,121,"decades,","In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances in ancient chariot races to more recent controversies in baseball and cycling, popular views among athletes have varied widely over the years. In recent decades,","[('Doping in sport | cycling', 'subclass of', 'Doping in sport | doping')]","[('Doping in baseball | cycling', 'facet of', 'Doping in sport | its'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | doping'), ('Doping in sport | cycling', 'subclass of', 'Doping in sport | doping')]","[0.11999999731779099, 0.28999999165534973, 0.14000000059604645]"
doping,130,regulate,"In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances in ancient chariot races to more recent controversies in baseball and cycling, popular views among athletes have varied widely over the years. In recent decades, authorities and sporting organizations have tried to strictly regulate","[('Bicycle performance | cycling', 'facet of', 'Doping in sport | doping'), ('Doping in baseball | baseball', 'subclass of', 'Doping in sport | it')]","[('Doping in baseball | baseball', 'subclass of', 'Doping in sport | doping'), ('Doping in baseball | baseball', 'subclass of', 'Doping in sport | doping'), ('Doping in baseball | baseball', 'subclass of', 'Doping in sport | it'), ('Bicycle performance | cycling', 'facet of', 'Doping in sport | doping'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | its'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | doping')]","[0.1599999964237213, 0.7300000190734863, 0.2199999988079071, 0.15000000596046448, 0.11999999731779099, 0.28999999165534973]"
doping,132,use,"In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances in ancient chariot races to more recent controversies in baseball and cycling, popular views among athletes have varied widely over the years. In recent decades, authorities and sporting organizations have tried to strictly regulate the use","[('Bicycle performance | cycling', 'subclass of', 'Doping in sport | doping')]","[('Doping in baseball | baseball', 'subclass of', 'Doping in sport | doping'), ('Bicycle performance | cycling', 'subclass of', 'Doping in sport | doping'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | its'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | doping')]","[0.12999999523162842, 0.10000000149011612, 0.11999999731779099, 0.28999999165534973]"
doping,135,in,"In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances in ancient chariot races to more recent controversies in baseball and cycling, popular views among athletes have varied widely over the years. In recent decades, authorities and sporting organizations have tried to strictly regulate the use of drugs in","[('Bicycle performance | cycling', 'facet of', 'Doping in sport | its')]","[('Bicycle performance | cycling', 'facet of', 'Doping in sport | its'), ('Bicycle performance | cycling', 'facet of', 'Doping in sport | doping'), ('Bicycle performance | cycling', 'subclass of', 'Doping in sport | doping'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | its'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | doping')]","[0.11999999731779099, 0.25, 0.1599999964237213, 0.11999999731779099, 0.28999999165534973]"
doping,136,sport.,"In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances in ancient chariot races to more recent controversies in baseball and cycling, popular views among athletes have varied widely over the years. In recent decades, authorities and sporting organizations have tried to strictly regulate the use of drugs in sport.","[('Doping in baseball | baseball', 'sport', '--NME-- | sport itself'), ('International Olympic Committee', 'field of work', '--NME-- | sport itself'), ('--NME-- | sport itself', 'organizer', 'Doping in baseball | baseball'), ('International Olympic Committee', 'sport', '--NME-- | sport itself')]","[('International Olympic Committee', 'field of work', '--NME-- | sport itself'), ('International Olympic Committee', 'sport', '--NME-- | sport itself'), ('--NME-- | sport itself', 'organizer', 'Doping in baseball | baseball'), ('Doping in baseball | baseball', 'sport', '--NME-- | sport itself'), ('Bicycle performance | cycling', 'facet of', 'Doping in sport | doping'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | its'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | doping')]","[0.38999998569488525, 0.8999999761581421, 0.17000000178813934, 0.46000000834465027, 0.18000000715255737, 0.11999999731779099, 0.28999999165534973]"
doping,137,The,"In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances in ancient chariot races to more recent controversies in baseball and cycling, popular views among athletes have varied widely over the years. In recent decades, authorities and sporting organizations have tried to strictly regulate the use of drugs in sport. The","[('Doping in sport | cycling', 'subclass of', 'Doping in sport | it')]","[('International Olympic Committee', 'field of work', '--NME-- | sport itself'), ('International Olympic Committee', 'sport', '--NME-- | sport itself'), ('--NME-- | sport itself', 'organizer', 'Doping in baseball | baseball'), ('Doping in baseball | baseball', 'sport', '--NME-- | sport itself'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | its'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | doping'), ('Doping in sport | cycling', 'subclass of', 'Doping in sport | doping'), ('Doping in sport | cycling', 'subclass of', 'Doping in sport | it')]","[0.20999999344348907, 0.8899999856948853, 0.6000000238418579, 0.6100000143051147, 0.11999999731779099, 0.28999999165534973, 0.23000000417232513, 0.11999999731779099]"
doping,138,primary,"In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances in ancient chariot races to more recent controversies in baseball and cycling, popular views among athletes have varied widely over the years. In recent decades, authorities and sporting organizations have tried to strictly regulate the use of drugs in sport. The primary","[('--NME-- | sport itself', 'organizer', 'Doping in sport | it'), ('International Olympic Committee', 'interested in', '--NME-- | sport itself')]","[('International Olympic Committee', 'interested in', '--NME-- | sport itself'), ('International Olympic Committee', 'sport', '--NME-- | sport itself'), ('--NME-- | sport itself', 'organizer', 'Doping in sport | it'), ('--NME-- | sport itself', 'organizer', 'Doping in baseball | baseball'), ('Doping in baseball | baseball', 'sport', '--NME-- | sport itself'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | its'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | doping'), ('Doping in sport | cycling', 'subclass of', 'Doping in sport | doping')]","[0.46000000834465027, 0.699999988079071, 0.18000000715255737, 0.9100000262260437, 0.23000000417232513, 0.11999999731779099, 0.28999999165534973, 0.14000000059604645]"
doping,139,reasons,"In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances in ancient chariot races to more recent controversies in baseball and cycling, popular views among athletes have varied widely over the years. In recent decades, authorities and sporting organizations have tried to strictly regulate the use of drugs in sport. The primary reasons","[('International Olympic Committee', 'facet of', '--NME-- | sport itself'), ('--NME-- | sport itself', 'is the study of', 'Doping in baseball | baseball')]","[('International Olympic Committee', 'facet of', '--NME-- | sport itself'), ('International Olympic Committee', 'field of work', '--NME-- | sport itself'), ('International Olympic Committee', 'sport', '--NME-- | sport itself'), ('--NME-- | sport itself', 'is the study of', 'Doping in baseball | baseball'), ('--NME-- | sport itself', 'organizer', 'Doping in sport | it'), ('--NME-- | sport itself', 'organizer', 'Doping in baseball | baseball'), ('Doping in baseball | baseball', 'sport', '--NME-- | sport itself'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | its'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | doping'), ('Doping in sport | cycling', 'subclass of', 'Doping in sport | doping')]","[0.18000000715255737, 0.28999999165534973, 0.9399999976158142, 0.14000000059604645, 0.15000000596046448, 0.6499999761581421, 0.5, 0.11999999731779099, 0.28999999165534973, 0.23000000417232513]"
doping,161,the,"In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances in ancient chariot races to more recent controversies in baseball and cycling, popular views among athletes have varied widely over the years. In recent decades, authorities and sporting organizations have tried to strictly regulate the use of drugs in sport. The primary reasons for this ban are the health risks of performance-enhancing drugs, the equality of opportunity for athletes, and the positive example to the","[('Performance-enhancing substance | performance-enhancing drugs', 'sport', 'Doping in sport | sport')]","[('Doping in baseball | baseball', 'subclass of', 'Doping in sport | doping'), ('Doping in baseball | baseball', 'subclass of', 'Doping in sport | it'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | its'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | doping'), ('Doping in sport | cycling', 'subclass of', 'Doping in sport | doping'), ('Doping in sport | cycling', 'subclass of', 'Doping in sport | it'), ('Performance-enhancing substance | performance-enhancing drugs', 'sport', 'Doping in sport | sport')]","[0.5600000023841858, 0.3400000035762787, 0.11999999731779099, 0.28999999165534973, 0.25, 0.27000001072883606, 0.10999999940395355]"
doping,165,drug-free,"In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances in ancient chariot races to more recent controversies in baseball and cycling, popular views among athletes have varied widely over the years. In recent decades, authorities and sporting organizations have tried to strictly regulate the use of drugs in sport. The primary reasons for this ban are the health risks of performance-enhancing drugs, the equality of opportunity for athletes, and the positive example to the public set by drug-free","[('Performance-enhancing substance | performance-enhancing drugs', 'subclass of', 'Drug | drugs')]","[('Doping in baseball | baseball', 'subclass of', 'Doping in sport | doping'), ('Doping in baseball | baseball', 'subclass of', 'Doping in sport | it'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | its'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | doping'), ('Doping in sport | cycling', 'subclass of', 'Doping in sport | doping'), ('Doping in sport | cycling', 'subclass of', 'Doping in sport | it'), ('Performance-enhancing substance | performance-enhancing drugs', 'subclass of', 'Drug | drugs')]","[0.5600000023841858, 0.3400000035762787, 0.11999999731779099, 0.28999999165534973, 0.25, 0.27000001072883606, 0.25999999046325684]"
doping,181,sport.,"In competitive sports, doping is the use of banned performance-enhancing drugs by athletic competitors. The term doping is widely used by organizations which regulate sporting competitions. The use of drugs to enhance performance is largely considered unethical, and is therefore prohibited by most international sports organizations, including the International Olympic Committee. Furthermore, athletes who take explicit measures to evade detection exacerbate the ethical violation with overt deception and cheating. Despite its prevalence in the headlines recently, doping is not a new phenomenon; in fact, it is as old as sport itself. From the use of substances in ancient chariot races to more recent controversies in baseball and cycling, popular views among athletes have varied widely over the years. In recent decades, authorities and sporting organizations have tried to strictly regulate the use of drugs in sport. The primary reasons for this ban are the health risks of performance-enhancing drugs, the equality of opportunity for athletes, and the positive example to the public set by drug-free sport. Anti-doping authorities have repeatedly emphasized that using performance-enhancing drugs goes against the spirit of sport.","[('Doping in sport | doping', 'sport', '--NME-- | sport')]","[('Doping in sport | doping', 'sport', '--NME-- | sport'), ('Doping in baseball | baseball', 'subclass of', 'Doping in sport | doping'), ('Doping in baseball | baseball', 'subclass of', 'Doping in sport | it'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | its'), ('Doping in baseball | cycling', 'facet of', 'Doping in sport | doping'), ('Doping in sport | cycling', 'subclass of', 'Doping in sport | doping'), ('Doping in sport | cycling', 'subclass of', 'Doping in sport | it'), ('Performance-enhancing substance | performance-enhancing drugs', 'subclass of', 'Drug | drugs')]","[0.17000000178813934, 0.5600000023841858, 0.3400000035762787, 0.11999999731779099, 0.28999999165534973, 0.25, 0.27000001072883606, 0.5299999713897705]"
