text_type,output_step,current_word,current_text,new_triplets,total_triplets,triplet_scores
beekeeping,87,"beekeeping,","Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping,","[('Honey | honey', 'natural product of taxon', 'Bee | bees')]","[('Honey | honey', 'natural product of taxon', 'Bee | bees')]",[0.8700000047683716]
beekeeping,89,honey,"Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey","[('Honey | honey', 'natural product of taxon', 'Beekeeping | beekeeping')]","[('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Beekeeping | beekeeping')]","[0.8799999952316284, 0.4699999988079071]"
beekeeping,114,when,"Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars – some of which were found in the tombs of pharaohs. This process was largely unchanged until the eighteenth century, when","[('Bee | bee', 'different from', 'Honey bee | honey bees')]","[('Bee | bee', 'different from', 'Honey bee | honey bees'), ('Honey bee | honey bees', 'different from', 'Bee | bee'), ('Beekeeper | beekeeper', 'part of', 'Beekeeping')]","[0.3799999952316284, 0.5, 0.4699999988079071]"
beekeeping,120,biology,"Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars – some of which were found in the tombs of pharaohs. This process was largely unchanged until the eighteenth century, when an improved understanding of the biology","[('Bee | bee', 'part of', 'Honey bee | honey bees')]","[('Bee | bee', 'part of', 'Honey bee | honey bees'), ('Beekeeper | beekeeper', 'part of', 'Beekeeping')]","[0.10999999940395355, 0.4699999988079071]"
beekeeping,127,of,"Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars – some of which were found in the tombs of pharaohs. This process was largely unchanged until the eighteenth century, when an improved understanding of the biology of bees led to the invention of","[('Bee | bees', 'part of', 'Beeswax | beeswax')]","[('Honey bee | honey bees', 'subclass of', 'Bee | bee'), ('Beekeeper | beekeeper', 'part of', 'Beekeeping'), ('Bee | bees', 'part of', 'Beeswax | beeswax')]","[0.1899999976158142, 0.4699999988079071, 0.10999999940395355]"
beekeeping,144,"Today,","Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars – some of which were found in the tombs of pharaohs. This process was largely unchanged until the eighteenth century, when an improved understanding of the biology of bees led to the invention of the moveable comb hive in Europe, allowing honey to be harvested without destroying the entire colony. Today,","[('Honey | the honey', 'natural product of taxon', 'Bee | bees')]","[('Beekeeper | beekeeper', 'part of', 'Beekeeping'), ('Honey | the honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees')]","[0.4699999988079071, 0.699999988079071, 0.7099999785423279, 0.9700000286102295, 0.9800000190734863]"
beekeeping,164,considered,"Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars – some of which were found in the tombs of pharaohs. This process was largely unchanged until the eighteenth century, when an improved understanding of the biology of bees led to the invention of the moveable comb hive in Europe, allowing honey to be harvested without destroying the entire colony. Today, some beekeepers believe that the more stings a beekeeper receives, the less irritation each one causes, and it is considered","[('Ancient Egypt | Egyptian', 'location', 'Europe')]","[('Beekeeper | beekeeper', 'part of', 'Beekeeping'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Ancient Egypt | Egyptian', 'location', 'Europe'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees')]","[0.4699999988079071, 0.7099999785423279, 0.10999999940395355, 0.550000011920929, 0.9800000190734863]"
beekeeping,172,to,"Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars – some of which were found in the tombs of pharaohs. This process was largely unchanged until the eighteenth century, when an improved understanding of the biology of bees led to the invention of the moveable comb hive in Europe, allowing honey to be harvested without destroying the entire colony. Today, some beekeepers believe that the more stings a beekeeper receives, the less irritation each one causes, and it is considered important for the safety of the beekeeper to","[('Honey | honey', 'natural product of taxon', 'Europe | bees')]","[('Beekeeper | beekeeper', 'part of', 'Beekeeping'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Europe | bees')]","[0.4699999988079071, 0.7099999785423279, 0.9800000190734863, 0.9900000095367432]"
beekeeping,174,stung,"Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars – some of which were found in the tombs of pharaohs. This process was largely unchanged until the eighteenth century, when an improved understanding of the biology of bees led to the invention of the moveable comb hive in Europe, allowing honey to be harvested without destroying the entire colony. Today, some beekeepers believe that the more stings a beekeeper receives, the less irritation each one causes, and it is considered important for the safety of the beekeeper to be stung","[('Honey | honey', 'natural product of taxon', 'Beekeeper | bees')]","[('Beekeeper | beekeeper', 'part of', 'Beekeeping'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Beekeeper | bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Beekeeper | bees'), ('Honey | honey', 'natural product of taxon', 'Europe | bees')]","[0.4699999988079071, 0.7099999785423279, 0.10000000149011612, 0.9800000190734863, 1.0, 0.9900000095367432]"
beekeeping,178,a,"Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars – some of which were found in the tombs of pharaohs. This process was largely unchanged until the eighteenth century, when an improved understanding of the biology of bees led to the invention of the moveable comb hive in Europe, allowing honey to be harvested without destroying the entire colony. Today, some beekeepers believe that the more stings a beekeeper receives, the less irritation each one causes, and it is considered important for the safety of the beekeeper to be stung a few times a","[('Honey | honey', 'natural product of taxon', 'Mimosa pigra | bees')]","[('Beekeeper | beekeeper', 'part of', 'Beekeeping'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Mimosa pigra | bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Europe | bees'), ('Honey | honey', 'natural product of taxon', 'Mimosa pigra | bees')]","[0.4699999988079071, 0.7099999785423279, 0.5600000023841858, 0.9800000190734863, 0.9900000095367432, 1.0]"
beekeeping,181,recent,"Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars – some of which were found in the tombs of pharaohs. This process was largely unchanged until the eighteenth century, when an improved understanding of the biology of bees led to the invention of the moveable comb hive in Europe, allowing honey to be harvested without destroying the entire colony. Today, some beekeepers believe that the more stings a beekeeper receives, the less irritation each one causes, and it is considered important for the safety of the beekeeper to be stung a few times a season. Indeed, recent","[('Honey | honey', 'natural product of taxon', 'Comb honey | bees')]","[('Beekeeper | beekeeper', 'part of', 'Beekeeping'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Comb honey | bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Comb honey | bees'), ('Honey | honey', 'natural product of taxon', 'Europe | bees')]","[0.4699999988079071, 0.7099999785423279, 0.2199999988079071, 0.9800000190734863, 1.0, 0.9900000095367432]"
beekeeping,182,studies,"Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars – some of which were found in the tombs of pharaohs. This process was largely unchanged until the eighteenth century, when an improved understanding of the biology of bees led to the invention of the moveable comb hive in Europe, allowing honey to be harvested without destroying the entire colony. Today, some beekeepers believe that the more stings a beekeeper receives, the less irritation each one causes, and it is considered important for the safety of the beekeeper to be stung a few times a season. Indeed, recent studies","[('Honey | honey', 'natural product of taxon', 'Myglaren | bees'), ('Myglaren | bees', 'has use', 'Honey | honey')]","[('Beekeeper | beekeeper', 'part of', 'Beekeeping'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Myglaren | bees'), ('Myglaren | bees', 'has use', 'Honey | honey'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Europe | bees'), ('Honey | honey', 'natural product of taxon', 'Myglaren | bees')]","[0.4699999988079071, 0.7099999785423279, 0.9599999785423279, 0.15000000596046448, 0.9800000190734863, 0.9900000095367432, 1.0]"
