text_type,output_step,current_word,triplet_impacted,current_text,total_triplets,triplet_scores
flag,48,flags,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.4399999976158142]
flag,49,originated,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.5199999809265137]
flag,50,as,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.47999998927116394]
flag,51,military,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.550000011920929]
flag,52,"standards,",yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards,","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('Country | country', 'flag', 'National flag | national flag')]","[0.33000001311302185, 0.4300000071525574]"
flag,53,which,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('Country | country', 'flag', 'National flag | national flag')]","[0.36000001430511475, 0.5299999713897705]"
flag,54,were,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.20000000298023224]
flag,55,used,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.44999998807907104]
flag,56,as,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('Country | country', 'flag', 'National flag | national flag')]","[0.4000000059604645, 0.5600000023841858]"
flag,57,signs,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.4000000059604645]
flag,58,on,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.36000001430511475]
flag,59,the,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.33000001311302185]
flag,60,battlefield.,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield.","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.5600000023841858]
flag,61,The,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.1899999976158142]
flag,62,practice,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.7599999904632568]
flag,63,of,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.27000001072883606]
flag,64,flying,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.8799999952316284]
flag,65,national,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.6000000238418579]
flag,66,flags,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.8899999856948853]
flag,67,outside,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.800000011920929]
flag,68,of,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.7099999785423279]
flag,69,the,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.6800000071525574]
flag,70,context,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.75]
flag,71,of,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.6499999761581421]
flag,72,warfare,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.7300000190734863]
flag,73,only,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.7099999785423279]
flag,74,became,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.6399999856948853]
flag,75,common,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.6700000166893005]
flag,76,in,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.7099999785423279]
flag,77,the,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.36000001430511475]
flag,78,early,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.5600000023841858]
flag,79,seventeenth,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.7200000286102295]
flag,80,century.,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century.","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.7300000190734863]
flag,81,A,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.7099999785423279]
flag,82,country's,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.7300000190734863]
flag,83,constitution,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.4300000071525574]
flag,84,will,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.44999998807907104]
flag,85,often,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('Military colours, standards and guidons | military standards', 'subclass of', 'Flag | flag')]","[0.47999998927116394, 0.23000000417232513]"
flag,86,describe,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.46000000834465027]
flag,87,the,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.5199999809265137]
flag,88,national,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('Military colours, standards and guidons | military standards', 'subclass of', 'Flag | flag')]","[0.6700000166893005, 0.17000000178813934]"
flag,89,flag.,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag.","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('Military colours, standards and guidons | military standards', 'subclass of', 'Flag | flag')]","[0.8700000047683716, 0.36000001430511475]"
flag,90,All,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('Military colours, standards and guidons | military standards', 'subclass of', 'Flag | flag')]","[0.8299999833106995, 0.4399999976158142]"
flag,91,national,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('Military colours, standards and guidons | military standards', 'subclass of', 'Flag | flag')]","[0.7799999713897705, 0.49000000953674316]"
flag,92,flags,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('National flag | national flag', 'main regulatory text', ""Government | country's constitution""), ('Flag | flag', 'main regulatory text', ""Government | country's constitution""), ('Military colours, standards and guidons | military standards', 'subclass of', 'Flag | flag')]","[0.8799999952316284, 0.4699999988079071, 0.1599999964237213, 0.3700000047683716]"
flag,93,are,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('Military colours, standards and guidons | military standards', 'subclass of', 'Flag | flag')]","[0.8600000143051147, 0.38999998569488525]"
flag,94,"rectangular,",no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular,","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('Military colours, standards and guidons | military standards', 'subclass of', 'Flag | flag')]","[0.6899999976158142, 0.41999998688697815]"
flag,95,except,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('National flag | national flag', 'main regulatory text', ""Government | country's constitution""), ('Military colours, standards and guidons | military standards', 'subclass of', 'Flag | flag')]","[0.7200000286102295, 0.46000000834465027, 0.46000000834465027]"
flag,96,for,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('National flag | national flag', 'main regulatory text', ""Government | country's constitution""), ('Military colours, standards and guidons | military standards', 'subclass of', 'Flag | flag')]","[0.7200000286102295, 0.4099999964237213, 0.4399999976158142]"
flag,97,the,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('National flag | national flag', 'main regulatory text', ""Government | country's constitution""), ('Military colours, standards and guidons | military standards', 'subclass of', 'Flag | flag')]","[0.7900000214576721, 0.7799999713897705, 0.6200000047683716]"
flag,98,flag,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('National flag | national flag', 'main regulatory text', ""National flag | country's constitution""), ('Military colours, standards and guidons | military standards', 'subclass of', 'Flag | flag')]","[0.8700000047683716, 0.4699999988079071, 0.41999998688697815]"
flag,99,of,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag of","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('National flag | national flag', 'main regulatory text', ""Government | country's constitution""), ('Flag | flag', 'main regulatory text', ""Government | country's constitution""), ('Military colours, standards and guidons | military standards', 'subclass of', 'Flag | flag')]","[0.8700000047683716, 0.8299999833106995, 0.14000000059604645, 0.6299999952316284]"
flag,100,"Nepal,",yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag of Nepal,","[('National flag | national flag', 'subclass of', 'National flag | flag'), ('National flag | national flag', 'country', '--NME-- | country'), ('National flag | national flag', 'main regulatory text', ""Constitution of Nepal | country's constitution""), (""Constitution of Nepal | country's constitution"", 'country', '--NME-- | country'), ('Flag of Nepal | flag of Nepal', 'instance of', 'National flag | national flag'), ('Flag of Nepal | flag of Nepal', 'instance of', 'National flag | flag'), ('Flag of Nepal | flag of Nepal', 'country', '--NME-- | country')]","[0.8799999952316284, 0.30000001192092896, 0.11999999731779099, 0.10999999940395355, 0.6100000143051147, 0.2199999988079071, 0.5799999833106995]"
