text_type,output_step,current_word,current_text,dropped_triplets,total_triplets,triplet_scores
janus,31,to,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to","[('Janus', 'instance of', 'Deity | god')]","[('Ancient Rome | ancient Roman', 'part of', 'Religion in ancient Rome | religion'), ('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion in ancient Rome | religion')]","[0.20000000298023224, 0.27000001072883606]"
janus,35,to,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to","[('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Myth | myth')]","[('Ancient Rome | ancient Roman', 'part of', 'Religion in ancient Rome | religion'), ('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion in ancient Rome | religion')]","[0.17000000178813934, 0.20999999344348907]"
janus,38,Janus,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus","[('Janus', 'instance of', 'Myth | myth'), ('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Myth | myth')]","[('Ancient Rome | ancient Roman', 'part of', 'Religion in ancient Rome | religion'), ('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion in ancient Rome | religion'), ('Janus', 'part of', 'Ancient Rome | ancient Roman'), ('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.20000000298023224, 0.12999999523162842, 0.11999999731779099, 0.18000000715255737]"
janus,39,presided,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'part of', 'Ancient Rome | ancient Roman')]","[('Ancient Rome | ancient Roman', 'part of', 'Religion in ancient Rome | religion'), ('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion in ancient Rome | religion')]","[0.20000000298023224, 0.17000000178813934]"
janus,42,beginning,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning","[('Janus', 'instance of', '--NME-- | god'), ('Religion in ancient Rome | ancient Roman religion', 'subclass of', '--NME-- | god')]","[('Ancient Rome | ancient Roman', 'part of', 'Religion in ancient Rome | religion'), ('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion in ancient Rome | religion'), ('Janus', 'part of', 'Ancient Rome | ancient Roman'), ('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'instance of', 'Deity | god')]","[0.15000000596046448, 0.18000000715255737, 0.18000000715255737, 0.15000000596046448, 0.5799999833106995]"
janus,44,ending,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending","[('Ancient Rome | ancient Roman', 'part of', 'Religion in ancient Rome | religion'), ('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion in ancient Rome | religion')]","[('Janus', 'part of', 'Ancient Rome | ancient Roman'), ('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'instance of', 'Deity | god')]","[0.18000000715255737, 0.1899999976158142, 0.6100000143051147]"
janus,45,of,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of","[('Janus', 'instance of', 'Deity | god')]","[('Janus', 'part of', 'Ancient Rome | ancient Roman'), ('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.14000000059604645, 0.25999999046325684]"
janus,47,and,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and","[('Janus', 'instance of', 'Deity | god'), ('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Deity | god'), ('Janus', 'part of', 'Ancient Rome | ancient Roman')]","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion')]",[0.18000000715255737]
janus,50,and,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and","[('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Myth | myth')]","[('Ancient Rome | ancient Roman', 'part of', 'Religion in ancient Rome | religion'), ('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion in ancient Rome | religion'), ('Janus', 'part of', 'Ancient Rome | ancient Roman'), ('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.20999999344348907, 0.15000000596046448, 0.23000000417232513, 0.25999999046325684]"
janus,51,peace.,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace.","[('Ancient Rome | ancient Roman', 'part of', 'Religion in ancient Rome | religion'), ('Janus', 'part of', 'Ancient Rome | ancient Roman')]","[('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion in ancient Rome | religion'), ('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.23000000417232513, 0.15000000596046448]"
janus,55,his,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his","[('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion in ancient Rome | religion'), ('Janus', 'instance of', 'Myth | myth'), ('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Myth | myth'), ('Janus', 'part of', 'Ancient Rome | ancient Roman')]","[('Ancient Rome | ancient Roman', 'part of', 'Religion in ancient Rome | religion'), ('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.15000000596046448, 0.14000000059604645]"
janus,56,temple,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple","[('Ancient Rome | ancient Roman', 'part of', 'Religion in ancient Rome | religion')]","[('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Myth | myth'), ('Janus', 'part of', 'Religion in ancient Rome | ancient Roman'), ('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'instance of', 'Myth | myth')]","[0.10999999940395355, 0.17000000178813934, 0.10999999940395355, 0.23000000417232513]"
janus,58,open,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman'), ('Janus', 'instance of', 'Myth | myth'), ('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Myth | myth'), ('Religion in ancient Rome | ancient Roman', 'subclass of', 'Religion in ancient Rome | religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman')]","[('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion in ancient Rome | religion'), ('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.47999998927116394, 0.25]"
janus,60,times,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times","[('Ancient Rome | ancient Roman', 'part of', 'Religion in ancient Rome | religion'), ('Janus', 'time period', 'Ancient Rome | ancient Roman'), ('Janus', 'instance of', 'Myth | myth'), ('Janus | the god of beginnings and gates', 'part of', 'Ancient Rome | ancient Roman'), ('Janus', 'part of', 'Ancient Rome | ancient Roman')]","[('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion in ancient Rome | religion'), ('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.2199999988079071, 0.2199999988079071]"
janus,62,war,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war","[('Janus', 'time period', 'Ancient Rome | ancient Roman'), ('Janus | the god of beginnings and gates', 'part of', 'Ancient Rome | ancient Roman'), ('Janus', 'part of', 'Ancient Rome | ancient Roman')]","[('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion in ancient Rome | religion'), ('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.23999999463558197, 0.1599999964237213]"
janus,67,As,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman'), ('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion in ancient Rome | religion'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman'), ('Janus', 'time period', 'Religion in ancient Rome | ancient Roman'), ('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'time period', 'Religion in ancient Rome | ancient Roman'), ('Religion in ancient Rome | ancient Roman', 'part of', 'Religion in ancient Rome | religion')]",[],[]
janus,69,god,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman'), ('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion in ancient Rome | religion'), ('Janus', 'time period', 'Religion in ancient Rome | ancient Roman'), ('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'time period', 'Religion in ancient Rome | ancient Roman'), ('Janus | the god of beginnings and gates', 'part of', 'Religion in ancient Rome | ancient Roman')]",[],[]
janus,78,and,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman')]","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion')]",[0.3400000035762787]
janus,81,doors,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman')]","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'instance of', '--NME-- | god')]","[0.38999998569488525, 0.44999998807907104]"
janus,82,of,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of","[('Janus', 'instance of', '--NME-- | god')]","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion')]",[0.30000001192092896]
janus,84,Janus,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of homes. Janus","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman')]","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'instance of', '--NME-- | god'), ('--NME-- | god', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.4000000059604645, 0.36000001430511475, 0.11999999731779099]"
janus,85,frequently,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of homes. Janus frequently","[('--NME-- | god', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'instance of', '--NME-- | god')]","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman'), ('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.4399999976158142, 0.4000000059604645]"
janus,86,symbolized,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of homes. Janus frequently symbolized","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman')]","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'part of', '--NME-- | god'), ('Janus', 'instance of', '--NME-- | god'), ('--NME-- | god', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.3799999952316284, 0.11999999731779099, 0.3700000047683716, 0.12999999523162842]"
janus,89,"transitions,","In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of homes. Janus frequently symbolized change and transitions,","[('--NME-- | god', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'part of', '--NME-- | god'), ('Janus', 'instance of', '--NME-- | god')]","[0.5400000214576721, 0.12999999523162842, 0.47999998927116394]"
janus,92,the,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of homes. Janus frequently symbolized change and transitions, such as the","[('--NME-- | god', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'part of', '--NME-- | god'), ('Janus', 'instance of', '--NME-- | god')]","[0.4300000071525574, 0.10999999940395355, 0.5299999713897705]"
janus,93,progress,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of homes. Janus frequently symbolized change and transitions, such as the progress","[('Janus', 'part of', '--NME-- | god')]","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'instance of', '--NME-- | god'), ('--NME-- | god', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.6200000047683716, 0.5, 0.10999999940395355]"
janus,96,condition,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of homes. Janus frequently symbolized change and transitions, such as the progress from one condition","[('Janus', 'part of', '--NME-- | god')]","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'instance of', '--NME-- | god'), ('--NME-- | god', 'part of', 'Religion in ancient Rome | ancient Roman religion')]","[0.6200000047683716, 0.47999998927116394, 0.10999999940395355]"
janus,97,to,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of homes. Janus frequently symbolized change and transitions, such as the progress from one condition to","[('--NME-- | god', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'instance of', '--NME-- | god')]","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'instance of', 'Deity | god')]","[0.5799999833106995, 0.6100000143051147]"
janus,99,from,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of homes. Janus frequently symbolized change and transitions, such as the progress from one condition to another, from","[('Deity | god', 'part of', 'Religion | myth'), ('Janus', 'part of', 'Religion | myth'), ('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion | myth'), ('Deity | god', 'facet of', 'Religion | myth')]","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'instance of', 'Deity | god')]","[0.5699999928474426, 0.6299999952316284]"
janus,102,to,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of homes. Janus frequently symbolized change and transitions, such as the progress from one condition to another, from one vision to","[('Deity | god', 'part of', 'Religion | myth'), ('Janus', 'part of', 'Religion | myth'), ('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion | myth'), ('Deity | god', 'facet of', 'Religion | myth'), ('Janus', 'instance of', 'Deity | god')]","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion')]",[0.5699999928474426]
janus,105,the,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of homes. Janus frequently symbolized change and transitions, such as the progress from one condition to another, from one vision to another, and the","[('Deity | god', 'facet of', 'Religion | myth')]","[('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion | myth'), ('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'part of', 'Religion | myth'), ('Janus', 'instance of', 'Deity | god'), ('Deity | god', 'part of', 'Religion | myth')]","[0.3799999952316284, 0.5400000214576721, 0.10999999940395355, 0.6899999976158142, 0.2800000011920929]"
janus,106,growth,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of homes. Janus frequently symbolized change and transitions, such as the progress from one condition to another, from one vision to another, and the growth","[('Deity | god', 'part of', 'Religion | myth'), ('Janus', 'part of', 'Religion | myth'), ('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion | myth'), ('Janus', 'instance of', 'Deity | god')]","[('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion')]",[0.550000011920929]
janus,108,young,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of homes. Janus frequently symbolized change and transitions, such as the progress from one condition to another, from one vision to another, and the growth of young","[('Janus', 'part of', '--NME-- | god')]","[('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion | myth'), ('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'part of', 'Religion | myth'), ('Janus', 'instance of', '--NME-- | god'), ('--NME-- | god', 'part of', 'Religion | myth')]","[0.41999998688697815, 0.6800000071525574, 0.30000001192092896, 0.5699999928474426, 0.2800000011920929]"
janus,110,into,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of homes. Janus frequently symbolized change and transitions, such as the progress from one condition to another, from one vision to another, and the growth of young people into","[('--NME-- | god', 'part of', 'Religion | myth'), ('Janus', 'part of', 'Religion | myth'), ('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion | myth')]","[('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Roman mythology | myth'), ('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'part of', 'Roman mythology | myth'), ('Janus', 'part of', '--NME-- | god'), ('Janus', 'instance of', '--NME-- | god'), ('--NME-- | god', 'part of', 'Roman mythology | myth')]","[0.4000000059604645, 0.6299999952316284, 0.4000000059604645, 0.10999999940395355, 0.5699999928474426, 0.30000001192092896]"
janus,111,adulthood.,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of homes. Janus frequently symbolized change and transitions, such as the progress from one condition to another, from one vision to another, and the growth of young people into adulthood.","[('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Roman mythology | myth'), ('Janus', 'part of', 'Roman mythology | myth'), ('--NME-- | god', 'part of', 'Roman mythology | myth')]","[('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion | myth'), ('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'part of', 'Religion | myth'), ('Janus', 'part of', '--NME-- | god'), ('Janus', 'instance of', '--NME-- | god'), ('--NME-- | god', 'part of', 'Religion | myth')]","[0.4399999976158142, 0.6899999976158142, 0.41999998688697815, 0.11999999731779099, 0.6499999761581421, 0.28999999165534973]"
janus,112,"Hence,","In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of homes. Janus frequently symbolized change and transitions, such as the progress from one condition to another, from one vision to another, and the growth of young people into adulthood. Hence,","[('--NME-- | god', 'part of', 'Religion | myth'), ('Janus', 'instance of', '--NME-- | god'), ('Janus', 'part of', '--NME-- | god')]","[('Religion in ancient Rome | ancient Roman religion', 'subclass of', 'Religion | myth'), ('Janus', 'part of', 'Religion in ancient Rome | ancient Roman religion'), ('Janus', 'part of', 'Religion | myth')]","[0.4399999976158142, 0.6499999761581421, 0.3700000047683716]"
