text_type,output_step,current_word,triplet_impacted,current_text,total_triplets,triplet_scores
janus,30,looks,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.7799999713897705, 0.9900000095367432]"
janus,31,to,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.8899999856948853, 0.9900000095367432]"
janus,32,the,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.7900000214576721, 0.9900000095367432]"
janus,33,future,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.8100000023841858, 0.9900000095367432]"
janus,34,and,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.7599999904632568, 1.0]"
janus,35,to,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.8500000238418579, 1.0]"
janus,36,the,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9200000166893005, 1.0]"
janus,37,past.,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past.","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9700000286102295, 1.0]"
janus,38,Janus,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9599999785423279, 1.0]"
janus,39,presided,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9800000190734863, 1.0]"
janus,40,over,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9599999785423279, 1.0]"
janus,41,the,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9599999785423279, 1.0]"
janus,42,beginning,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9800000190734863, 1.0]"
janus,43,and,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9900000095367432, 1.0]"
janus,44,ending,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9800000190734863, 1.0]"
janus,45,of,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9599999785423279, 1.0]"
janus,46,"conflict,",no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict,","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9599999785423279, 1.0]"
janus,47,and,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9700000286102295, 1.0]"
janus,48,hence,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9900000095367432, 1.0]"
janus,49,war,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9700000286102295, 1.0]"
janus,50,and,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9700000286102295, 1.0]"
janus,51,peace.,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace.","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9800000190734863, 1.0]"
janus,52,The,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9700000286102295, 1.0]"
janus,53,doors,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9599999785423279, 1.0]"
janus,54,of,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.949999988079071, 1.0]"
janus,55,his,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9700000286102295, 1.0]"
janus,56,temple,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9800000190734863, 1.0]"
janus,57,were,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9700000286102295, 1.0]"
janus,58,open,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9700000286102295, 1.0]"
janus,59,in,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9900000095367432, 1.0]"
janus,60,times,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[1.0, 1.0]"
janus,61,of,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9900000095367432, 1.0]"
janus,62,war,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9700000286102295, 1.0]"
janus,63,and,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9800000190734863, 1.0]"
janus,64,closed,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9800000190734863, 1.0]"
janus,65,during,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9900000095367432, 1.0]"
janus,66,peacetime.,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime.","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9900000095367432, 1.0]"
janus,67,As,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[1.0, 1.0]"
janus,68,the,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[1.0, 1.0]"
janus,69,god,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[1.0, 1.0]"
janus,70,of,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[0.9900000095367432, 1.0]"
janus,71,"gates,",no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates,","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[1.0, 1.0]"
janus,72,he,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[1.0, 1.0]"
janus,73,was,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[1.0, 1.0]"
janus,74,also,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[1.0, 1.0]"
janus,75,associated,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[1.0, 1.0]"
janus,76,with,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[1.0, 1.0]"
janus,77,entering,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[1.0, 1.0]"
janus,78,and,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[1.0, 1.0]"
janus,79,exiting,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[1.0, 1.0]"
janus,80,the,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[1.0, 1.0]"
janus,81,doors,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[1.0, 1.0]"
janus,82,of,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[1.0, 1.0]"
janus,83,homes.,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of homes.","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[1.0, 1.0]"
janus,84,Janus,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of homes. Janus",[],[]
janus,85,frequently,no,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of homes. Janus frequently",[],[]
janus,86,symbolized,yes,"In ancient Roman religion and myth, Janus is the god of beginnings and gates. He has a double nature and is usually depicted as having two faces, since he looks to the future and to the past. Janus presided over the beginning and ending of conflict, and hence war and peace. The doors of his temple were open in times of war and closed during peacetime. As the god of gates, he was also associated with entering and exiting the doors of homes. Janus frequently symbolized","[('Janus', 'part of', '--NME-- | ancient Roman religion'), ('Janus | the god of beginnings and gates', 'part of', '--NME-- | ancient Roman religion')]","[1.0, 1.0]"
