text_type,output_step,current_word,triplet_impacted,current_text,total_triplets,triplet_scores
flag,47,"Historically,",no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically,","[('National flag | national flag', 'instance of', 'Flag | flag')]",[0.5799999833106995]
flag,48,flags,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.14000000059604645]
flag,49,originated,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated",[],[]
flag,50,as,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as",[],[]
flag,51,military,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.10000000149011612]
flag,52,"standards,",no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards,","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.3700000047683716]
flag,53,which,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.3700000047683716]
flag,54,were,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.3400000035762787]
flag,55,used,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.38999998569488525]
flag,56,as,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.3799999952316284]
flag,57,signs,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.30000001192092896]
flag,58,on,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.33000001311302185]
flag,59,the,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.4000000059604645]
flag,60,battlefield.,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield.","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.5]
flag,61,The,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.3499999940395355]
flag,62,practice,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.2800000011920929]
flag,63,of,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.28999999165534973]
flag,64,flying,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.1899999976158142]
flag,65,national,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.25]
flag,66,flags,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.5600000023841858]
flag,67,outside,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.3100000023841858]
flag,68,of,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.36000001430511475]
flag,69,the,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.3100000023841858]
flag,70,context,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('Symbol | symbols', 'part of', 'Flag | flag')]","[0.27000001072883606, 0.11999999731779099]"
flag,71,of,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('Symbol | symbols', 'part of', 'Flag | flag')]","[0.2800000011920929, 0.10999999940395355]"
flag,72,warfare,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.25]
flag,73,only,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.17000000178813934]
flag,74,became,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.15000000596046448]
flag,75,common,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.23999999463558197]
flag,76,in,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.17000000178813934]
flag,77,the,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.18000000715255737]
flag,78,early,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.20000000298023224]
flag,79,seventeenth,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.25999999046325684]
flag,80,century.,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century.","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('Country | country', 'flag', 'National flag | national flag')]","[0.3100000023841858, 0.18000000715255737]"
flag,81,A,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('Country | country', 'flag', 'National flag | national flag')]","[0.23000000417232513, 0.17000000178813934]"
flag,82,country's,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('Country | country', 'flag', 'National flag | national flag')]","[0.30000001192092896, 0.1899999976158142]"
flag,83,constitution,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.23999999463558197]
flag,84,will,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('National flag | national flag', 'subclass of', 'Historical colours, standards and guidons | military standards'), ('Historical colours, standards and guidons | military standards', 'subclass of', 'Flag | flag')]","[0.23000000417232513, 0.10999999940395355, 0.10999999940395355]"
flag,85,often,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('National flag | national flag', 'subclass of', 'Historical colours, standards and guidons | military standards'), ('Flag | flag', 'main regulatory text', '--NME-- | constitution'), ('Historical colours, standards and guidons | military standards', 'subclass of', 'Flag | flag')]","[0.23999999463558197, 0.17000000178813934, 0.10999999940395355, 0.23999999463558197]"
flag,86,describe,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.11999999731779099]
flag,87,the,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.14000000059604645]
flag,88,national,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.2199999988079071]
flag,89,flag.,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag.","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.38999998569488525]
flag,90,All,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.3799999952316284]
flag,91,national,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.25999999046325684]
flag,92,flags,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.5]
flag,93,are,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.6000000238418579]
flag,94,"rectangular,",no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular,","[('National flag | national flag', 'subclass of', 'Flag | flag')]",[0.3400000035762787]
flag,95,except,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('Flag | flag', 'main regulatory text', '--NME-- | constitution')]","[0.4000000059604645, 0.6499999761581421]"
flag,96,for,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('Flag | flag', 'main regulatory text', '--NME-- | constitution')]","[0.3700000047683716, 0.699999988079071]"
flag,97,the,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('Flag | flag', 'main regulatory text', '--NME-- | constitution')]","[0.41999998688697815, 0.7900000214576721]"
flag,98,flag,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('Flag | flag', 'main regulatory text', '--NME-- | constitution')]","[0.8500000238418579, 0.7099999785423279]"
flag,99,of,no,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag of","[('National flag | national flag', 'subclass of', 'Flag | flag'), ('Flag | flag', 'main regulatory text', '--NME-- | constitution')]","[0.8100000023841858, 0.8600000143051147]"
flag,100,"Nepal,",yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag of Nepal,","[('Flag of Nepal | national flag', 'subclass of', 'Country | flag'), ('Flag of Nepal | flag of Nepal', 'instance of', 'Country | flag')]","[0.20000000298023224, 0.14000000059604645]"
flag,101,which,yes,"A national flag is a flag which represents and symbolizes a country. The national flag is usually flown by the government of a country, but it can also be flown by its citizens. A national flag is designed with specific meanings for its colours and symbols. Historically, flags originated as military standards, which were used as signs on the battlefield. The practice of flying national flags outside of the context of warfare only became common in the early seventeenth century. A country's constitution will often describe the national flag. All national flags are rectangular, except for the flag of Nepal, which","[('Flag of Nepal | national flag', 'subclass of', 'Country | flag'), ('Flag of Nepal | national flag', 'main regulatory text', ""--NME-- | country's constitution""), ('Country | flag', 'main regulatory text', ""--NME-- | country's constitution""), ('Country | country', 'executive body', ""--NME-- | country's constitution""), (""--NME-- | country's constitution"", 'significant place', 'Country | country'), ('Flag of Nepal | flag of Nepal', 'instance of', 'Country | flag')]","[0.20000000298023224, 0.49000000953674316, 0.30000001192092896, 0.4000000059604645, 0.3499999940395355, 0.2199999988079071]"
