text_type,output_step,current_word,current_text,new_triplets,total_triplets,triplet_scores
wine,47,which,"Wine tasting is the sensory examination and evaluation of wine. While the practice of wine tasting is as ancient as its production, a more formalized methodology has slowly become established from the late middle ages onwards. Modern, professional wine tasters use a constantly evolving specialized terminology which","[('Wine tasting', 'subclass of', 'Sensory analysis | sensory')]","[('Wine tasting', 'subclass of', 'Sensory analysis | sensory'), ('Wine tasting', 'facet of', 'Wine | wine'), ('Sensory analysis | sensory', 'facet of', 'Wine | wine'), ('Sensory analysis | sensory', 'is the study of', 'Wine | wine'), ('Wine | wine', 'field of work', 'Wine tasting')]","[0.10000000149011612, 0.25, 0.1599999964237213, 0.17000000178813934, 0.12999999523162842]"
wine,124,wine,"Wine tasting is the sensory examination and evaluation of wine. While the practice of wine tasting is as ancient as its production, a more formalized methodology has slowly become established from the late middle ages onwards. Modern, professional wine tasters use a constantly evolving specialized terminology which is used to describe the range of perceived flavors, aromas and general characteristics of a wine. In recent years, results challenging the reliability of wine tasting in both experts and consumers have surfaced. For example, studies showed that people expect more expensive wine to have more desirable characteristics than less expensive wine: When tasters are given wine that they are falsely told is expensive they virtually always report it as tasting better than the very same wine","[('Wine tasting | wine tasting', 'facet of', 'Wine | a wine')]","[('Wine tasting', 'facet of', 'Wine | wine'), ('Wine tasting', 'is the study of', 'Wine | wine'), ('Sensory analysis | sensory', 'is the study of', 'Wine | wine'), ('Wine tasting | wine tasting', 'facet of', 'Wine | a wine')]","[0.23999999463558197, 0.12999999523162842, 0.3400000035762787, 0.10000000149011612]"
wine,135,show,"Wine tasting is the sensory examination and evaluation of wine. While the practice of wine tasting is as ancient as its production, a more formalized methodology has slowly become established from the late middle ages onwards. Modern, professional wine tasters use a constantly evolving specialized terminology which is used to describe the range of perceived flavors, aromas and general characteristics of a wine. In recent years, results challenging the reliability of wine tasting in both experts and consumers have surfaced. For example, studies showed that people expect more expensive wine to have more desirable characteristics than less expensive wine: When tasters are given wine that they are falsely told is expensive they virtually always report it as tasting better than the very same wine when they are told that it is inexpensive. Other studies show","[('Middle Ages | middle ages', 'time period', 'Middle Ages | middle ages')]","[('Wine tasting', 'facet of', 'Wine | wine'), ('Wine tasting', 'is the study of', 'Wine | wine'), ('Sensory analysis | sensory', 'is the study of', 'Wine | wine'), ('Middle Ages | middle ages', 'time period', 'Middle Ages | middle ages')]","[0.23999999463558197, 0.12999999523162842, 0.3400000035762787, 0.10999999940395355]"
wine,137,tasters',"Wine tasting is the sensory examination and evaluation of wine. While the practice of wine tasting is as ancient as its production, a more formalized methodology has slowly become established from the late middle ages onwards. Modern, professional wine tasters use a constantly evolving specialized terminology which is used to describe the range of perceived flavors, aromas and general characteristics of a wine. In recent years, results challenging the reliability of wine tasting in both experts and consumers have surfaced. For example, studies showed that people expect more expensive wine to have more desirable characteristics than less expensive wine: When tasters are given wine that they are falsely told is expensive they virtually always report it as tasting better than the very same wine when they are told that it is inexpensive. Other studies show that tasters'","[('--NME-- | its', 'subclass of', 'Wine | a wine')]","[('Wine tasting', 'facet of', 'Wine | wine'), ('Wine tasting', 'is the study of', 'Wine | wine'), ('Sensory analysis | sensory', 'is the study of', 'Wine | wine'), ('--NME-- | its', 'subclass of', 'Wine | a wine')]","[0.23999999463558197, 0.12999999523162842, 0.3400000035762787, 0.17000000178813934]"
wine,150,geographic,"Wine tasting is the sensory examination and evaluation of wine. While the practice of wine tasting is as ancient as its production, a more formalized methodology has slowly become established from the late middle ages onwards. Modern, professional wine tasters use a constantly evolving specialized terminology which is used to describe the range of perceived flavors, aromas and general characteristics of a wine. In recent years, results challenging the reliability of wine tasting in both experts and consumers have surfaced. For example, studies showed that people expect more expensive wine to have more desirable characteristics than less expensive wine: When tasters are given wine that they are falsely told is expensive they virtually always report it as tasting better than the very same wine when they are told that it is inexpensive. Other studies show that tasters' judgment can be prejudiced by knowing details of a wine, such as geographic","[('Middle Ages | middle ages', 'part of', 'Middle Ages | middle ages')]","[('Wine tasting', 'facet of', 'Wine | wine'), ('Wine tasting', 'is the study of', 'Wine | wine'), ('Sensory analysis | sensory', 'is the study of', 'Wine | wine'), ('Middle Ages | middle ages', 'part of', 'Middle Ages | middle ages')]","[0.23999999463558197, 0.12999999523162842, 0.3400000035762787, 0.20000000298023224]"
wine,155,considerations.,"Wine tasting is the sensory examination and evaluation of wine. While the practice of wine tasting is as ancient as its production, a more formalized methodology has slowly become established from the late middle ages onwards. Modern, professional wine tasters use a constantly evolving specialized terminology which is used to describe the range of perceived flavors, aromas and general characteristics of a wine. In recent years, results challenging the reliability of wine tasting in both experts and consumers have surfaced. For example, studies showed that people expect more expensive wine to have more desirable characteristics than less expensive wine: When tasters are given wine that they are falsely told is expensive they virtually always report it as tasting better than the very same wine when they are told that it is inexpensive. Other studies show that tasters' judgment can be prejudiced by knowing details of a wine, such as geographic origin, reputation, or other considerations.","[('--NME-- | wine', 'facet of', 'Wine | wine')]","[('Wine tasting', 'facet of', 'Wine | wine'), ('Wine tasting', 'is the study of', 'Wine | wine'), ('Sensory analysis | sensory', 'is the study of', 'Wine | wine'), ('--NME-- | wine', 'facet of', 'Wine | wine')]","[0.23999999463558197, 0.12999999523162842, 0.3400000035762787, 0.10000000149011612]"
wine,164,be,"Wine tasting is the sensory examination and evaluation of wine. While the practice of wine tasting is as ancient as its production, a more formalized methodology has slowly become established from the late middle ages onwards. Modern, professional wine tasters use a constantly evolving specialized terminology which is used to describe the range of perceived flavors, aromas and general characteristics of a wine. In recent years, results challenging the reliability of wine tasting in both experts and consumers have surfaced. For example, studies showed that people expect more expensive wine to have more desirable characteristics than less expensive wine: When tasters are given wine that they are falsely told is expensive they virtually always report it as tasting better than the very same wine when they are told that it is inexpensive. Other studies show that tasters' judgment can be prejudiced by knowing details of a wine, such as geographic origin, reputation, or other considerations. Objective wine tasting therefore requires the wine to be","[('Wine | the wine', 'subclass of', 'Wine | wine')]","[('Wine tasting', 'facet of', 'Wine | wine'), ('Wine tasting', 'is the study of', 'Wine | wine'), ('Sensory analysis | sensory', 'is the study of', 'Wine | wine'), ('Wine | the wine', 'subclass of', 'Wine | wine')]","[0.23999999463558197, 0.12999999523162842, 0.3400000035762787, 0.12999999523162842]"
wine,166,blind,"Wine tasting is the sensory examination and evaluation of wine. While the practice of wine tasting is as ancient as its production, a more formalized methodology has slowly become established from the late middle ages onwards. Modern, professional wine tasters use a constantly evolving specialized terminology which is used to describe the range of perceived flavors, aromas and general characteristics of a wine. In recent years, results challenging the reliability of wine tasting in both experts and consumers have surfaced. For example, studies showed that people expect more expensive wine to have more desirable characteristics than less expensive wine: When tasters are given wine that they are falsely told is expensive they virtually always report it as tasting better than the very same wine when they are told that it is inexpensive. Other studies show that tasters' judgment can be prejudiced by knowing details of a wine, such as geographic origin, reputation, or other considerations. Objective wine tasting therefore requires the wine to be served blind","[('Taste | wine', 'statement is subject of', 'Blind wine tasting | Objective wine tasting'), ('--NME-- | the wine', 'statement is subject of', 'Blind wine tasting | Objective wine tasting'), ('Blind wine tasting | Objective wine tasting', 'facet of', 'Taste | wine'), ('--NME-- | a wine', 'subclass of', '--NME-- | wine'), ('Blind wine tasting | Objective wine tasting', 'facet of', '--NME-- | the wine'), ('Blind wine tasting | Objective wine tasting', 'subclass of', 'Taste | wine'), ('--NME-- | the wine', 'subclass of', 'Taste | wine')]","[('Wine tasting', 'facet of', 'Wine | wine'), ('Wine tasting', 'is the study of', 'Wine | wine'), ('Sensory analysis | sensory', 'is the study of', 'Wine | wine'), ('--NME-- | a wine', 'subclass of', '--NME-- | wine'), ('Blind wine tasting | Objective wine tasting', 'facet of', 'Taste | wine'), ('Blind wine tasting | Objective wine tasting', 'facet of', '--NME-- | the wine'), ('Blind wine tasting | Objective wine tasting', 'subclass of', 'Taste | wine'), ('Taste | wine', 'statement is subject of', 'Blind wine tasting | Objective wine tasting'), ('--NME-- | the wine', 'statement is subject of', 'Blind wine tasting | Objective wine tasting'), ('--NME-- | the wine', 'subclass of', 'Taste | wine')]","[0.23999999463558197, 0.12999999523162842, 0.3400000035762787, 0.12999999523162842, 0.7599999904632568, 0.20000000298023224, 0.15000000596046448, 0.7900000214576721, 0.1599999964237213, 0.20999999344348907]"
wine,168,that,"Wine tasting is the sensory examination and evaluation of wine. While the practice of wine tasting is as ancient as its production, a more formalized methodology has slowly become established from the late middle ages onwards. Modern, professional wine tasters use a constantly evolving specialized terminology which is used to describe the range of perceived flavors, aromas and general characteristics of a wine. In recent years, results challenging the reliability of wine tasting in both experts and consumers have surfaced. For example, studies showed that people expect more expensive wine to have more desirable characteristics than less expensive wine: When tasters are given wine that they are falsely told is expensive they virtually always report it as tasting better than the very same wine when they are told that it is inexpensive. Other studies show that tasters' judgment can be prejudiced by knowing details of a wine, such as geographic origin, reputation, or other considerations. Objective wine tasting therefore requires the wine to be served blind – that","[('Blind wine tasting | blind –', 'facet of', 'Wine | wine'), ('Blind wine tasting | blind –', 'is the study of', 'Wine | wine')]","[('Wine tasting', 'facet of', 'Wine | wine'), ('Wine tasting', 'is the study of', 'Wine | wine'), ('Sensory analysis | sensory', 'is the study of', 'Wine | wine'), ('Blind wine tasting | blind –', 'facet of', 'Wine | wine'), ('Blind wine tasting | blind –', 'is the study of', 'Wine | wine')]","[0.23999999463558197, 0.12999999523162842, 0.3400000035762787, 0.10999999940395355, 0.10999999940395355]"
wine,169,"is,","Wine tasting is the sensory examination and evaluation of wine. While the practice of wine tasting is as ancient as its production, a more formalized methodology has slowly become established from the late middle ages onwards. Modern, professional wine tasters use a constantly evolving specialized terminology which is used to describe the range of perceived flavors, aromas and general characteristics of a wine. In recent years, results challenging the reliability of wine tasting in both experts and consumers have surfaced. For example, studies showed that people expect more expensive wine to have more desirable characteristics than less expensive wine: When tasters are given wine that they are falsely told is expensive they virtually always report it as tasting better than the very same wine when they are told that it is inexpensive. Other studies show that tasters' judgment can be prejudiced by knowing details of a wine, such as geographic origin, reputation, or other considerations. Objective wine tasting therefore requires the wine to be served blind – that is,","[('Blind wine tasting | blind', 'facet of', 'Wine | wine')]","[('Wine tasting', 'facet of', 'Wine | wine'), ('Wine tasting', 'is the study of', 'Wine | wine'), ('Sensory analysis | sensory', 'is the study of', 'Wine | wine'), ('Blind wine tasting | blind', 'facet of', 'Wine | wine')]","[0.23999999463558197, 0.12999999523162842, 0.3400000035762787, 0.14000000059604645]"
wine,171,the,"Wine tasting is the sensory examination and evaluation of wine. While the practice of wine tasting is as ancient as its production, a more formalized methodology has slowly become established from the late middle ages onwards. Modern, professional wine tasters use a constantly evolving specialized terminology which is used to describe the range of perceived flavors, aromas and general characteristics of a wine. In recent years, results challenging the reliability of wine tasting in both experts and consumers have surfaced. For example, studies showed that people expect more expensive wine to have more desirable characteristics than less expensive wine: When tasters are given wine that they are falsely told is expensive they virtually always report it as tasting better than the very same wine when they are told that it is inexpensive. Other studies show that tasters' judgment can be prejudiced by knowing details of a wine, such as geographic origin, reputation, or other considerations. Objective wine tasting therefore requires the wine to be served blind – that is, without the","[('Blind wine tasting | blind', 'subclass of', 'Wine | wine')]","[('Wine tasting', 'facet of', 'Wine | wine'), ('Wine tasting', 'is the study of', 'Wine | wine'), ('Sensory analysis | sensory', 'is the study of', 'Wine | wine'), ('Blind wine tasting | blind', 'facet of', 'Wine | wine'), ('Blind wine tasting | blind', 'subclass of', 'Wine | wine')]","[0.23999999463558197, 0.12999999523162842, 0.3400000035762787, 0.5, 0.20999999344348907]"
wine,176,label,"Wine tasting is the sensory examination and evaluation of wine. While the practice of wine tasting is as ancient as its production, a more formalized methodology has slowly become established from the late middle ages onwards. Modern, professional wine tasters use a constantly evolving specialized terminology which is used to describe the range of perceived flavors, aromas and general characteristics of a wine. In recent years, results challenging the reliability of wine tasting in both experts and consumers have surfaced. For example, studies showed that people expect more expensive wine to have more desirable characteristics than less expensive wine: When tasters are given wine that they are falsely told is expensive they virtually always report it as tasting better than the very same wine when they are told that it is inexpensive. Other studies show that tasters' judgment can be prejudiced by knowing details of a wine, such as geographic origin, reputation, or other considerations. Objective wine tasting therefore requires the wine to be served blind – that is, without the taster having seen the label","[('Blind wine tasting | Objective wine tasting', 'facet of', 'Wine | wine'), ('Blind wine tasting | Objective wine tasting', 'facet of', 'Blind wine tasting | blind –'), ('Wine | a wine', 'subclass of', '--NME-- | wine'), ('Blind wine tasting | Objective wine tasting', 'facet of', '--NME-- | wine')]","[('Wine tasting', 'facet of', 'Wine | wine'), ('Wine tasting', 'is the study of', 'Wine | wine'), ('Sensory analysis | sensory', 'is the study of', 'Wine | wine'), ('Wine | a wine', 'subclass of', '--NME-- | wine'), ('Wine | a wine', 'subclass of', '--NME-- | wine'), ('Blind wine tasting | Objective wine tasting', 'facet of', '--NME-- | wine'), ('Blind wine tasting | Objective wine tasting', 'facet of', 'Wine | wine'), ('Blind wine tasting | Objective wine tasting', 'facet of', 'Blind wine tasting | blind –')]","[0.23999999463558197, 0.12999999523162842, 0.3400000035762787, 0.14000000059604645, 0.10999999940395355, 0.11999999731779099, 0.38999998569488525, 0.10000000149011612]"
wine,177,or,"Wine tasting is the sensory examination and evaluation of wine. While the practice of wine tasting is as ancient as its production, a more formalized methodology has slowly become established from the late middle ages onwards. Modern, professional wine tasters use a constantly evolving specialized terminology which is used to describe the range of perceived flavors, aromas and general characteristics of a wine. In recent years, results challenging the reliability of wine tasting in both experts and consumers have surfaced. For example, studies showed that people expect more expensive wine to have more desirable characteristics than less expensive wine: When tasters are given wine that they are falsely told is expensive they virtually always report it as tasting better than the very same wine when they are told that it is inexpensive. Other studies show that tasters' judgment can be prejudiced by knowing details of a wine, such as geographic origin, reputation, or other considerations. Objective wine tasting therefore requires the wine to be served blind – that is, without the taster having seen the label or","[('Wine | wine', 'part of', 'Blind wine tasting | blind –'), ('Wine | wine', 'field of work', 'Blind wine tasting | blind –')]","[('Wine tasting', 'facet of', 'Wine | wine'), ('Wine tasting', 'is the study of', 'Wine | wine'), ('Sensory analysis | sensory', 'is the study of', 'Wine | wine'), ('Wine | a wine', 'subclass of', '--NME-- | wine'), ('Wine | wine', 'field of work', 'Blind wine tasting | blind –'), ('Wine | wine', 'part of', 'Blind wine tasting | blind –'), ('Blind wine tasting | blind –', 'facet of', 'Wine | wine')]","[0.23999999463558197, 0.12999999523162842, 0.3400000035762787, 0.11999999731779099, 0.10999999940395355, 0.11999999731779099, 0.2199999988079071]"
wine,178,bottle,"Wine tasting is the sensory examination and evaluation of wine. While the practice of wine tasting is as ancient as its production, a more formalized methodology has slowly become established from the late middle ages onwards. Modern, professional wine tasters use a constantly evolving specialized terminology which is used to describe the range of perceived flavors, aromas and general characteristics of a wine. In recent years, results challenging the reliability of wine tasting in both experts and consumers have surfaced. For example, studies showed that people expect more expensive wine to have more desirable characteristics than less expensive wine: When tasters are given wine that they are falsely told is expensive they virtually always report it as tasting better than the very same wine when they are told that it is inexpensive. Other studies show that tasters' judgment can be prejudiced by knowing details of a wine, such as geographic origin, reputation, or other considerations. Objective wine tasting therefore requires the wine to be served blind – that is, without the taster having seen the label or bottle","[('Wine | wine', 'statement is subject of', 'Blind wine tasting | Objective wine tasting'), ('Blind wine tasting | Objective wine tasting', 'facet of', 'Wine | the wine'), ('Wine | the wine', 'statement is subject of', 'Blind wine tasting | Objective wine tasting')]","[('Wine tasting', 'facet of', 'Wine | wine'), ('Wine tasting', 'is the study of', 'Wine | wine'), ('Sensory analysis | sensory', 'is the study of', 'Wine | wine'), ('Wine | wine', 'statement is subject of', 'Blind wine tasting | Objective wine tasting'), ('Blind wine tasting | Objective wine tasting', 'facet of', 'Wine | wine'), ('Blind wine tasting | Objective wine tasting', 'facet of', 'Wine | wine'), ('Blind wine tasting | Objective wine tasting', 'facet of', 'Wine | the wine'), ('Wine | wine', 'statement is subject of', 'Blind wine tasting | Objective wine tasting'), ('Wine | the wine', 'statement is subject of', 'Blind wine tasting | Objective wine tasting')]","[0.23999999463558197, 0.12999999523162842, 0.3400000035762787, 0.14000000059604645, 0.10000000149011612, 0.36000001430511475, 0.11999999731779099, 0.36000001430511475, 0.14000000059604645]"
wine,179,shape.,"Wine tasting is the sensory examination and evaluation of wine. While the practice of wine tasting is as ancient as its production, a more formalized methodology has slowly become established from the late middle ages onwards. Modern, professional wine tasters use a constantly evolving specialized terminology which is used to describe the range of perceived flavors, aromas and general characteristics of a wine. In recent years, results challenging the reliability of wine tasting in both experts and consumers have surfaced. For example, studies showed that people expect more expensive wine to have more desirable characteristics than less expensive wine: When tasters are given wine that they are falsely told is expensive they virtually always report it as tasting better than the very same wine when they are told that it is inexpensive. Other studies show that tasters' judgment can be prejudiced by knowing details of a wine, such as geographic origin, reputation, or other considerations. Objective wine tasting therefore requires the wine to be served blind – that is, without the taster having seen the label or bottle shape.","[('Blind wine tasting | blind –', 'subclass of', 'Wine | wine')]","[('Wine tasting', 'facet of', 'Wine | wine'), ('Wine tasting', 'is the study of', 'Wine | wine'), ('Sensory analysis | sensory', 'is the study of', 'Wine | wine'), ('Blind wine tasting | blind –', 'facet of', 'Wine | wine'), ('Blind wine tasting | blind –', 'subclass of', 'Wine | wine')]","[0.23999999463558197, 0.12999999523162842, 0.3400000035762787, 0.5199999809265137, 0.18000000715255737]"
wine,180,Blind,"Wine tasting is the sensory examination and evaluation of wine. While the practice of wine tasting is as ancient as its production, a more formalized methodology has slowly become established from the late middle ages onwards. Modern, professional wine tasters use a constantly evolving specialized terminology which is used to describe the range of perceived flavors, aromas and general characteristics of a wine. In recent years, results challenging the reliability of wine tasting in both experts and consumers have surfaced. For example, studies showed that people expect more expensive wine to have more desirable characteristics than less expensive wine: When tasters are given wine that they are falsely told is expensive they virtually always report it as tasting better than the very same wine when they are told that it is inexpensive. Other studies show that tasters' judgment can be prejudiced by knowing details of a wine, such as geographic origin, reputation, or other considerations. Objective wine tasting therefore requires the wine to be served blind – that is, without the taster having seen the label or bottle shape. Blind","[('Wine label | bottle shape', 'facet of', '--NME-- | wine'), ('Wine label | bottle shape', 'facet of', 'Wine | a wine'), ('Wine label | bottle shape', 'subclass of', '--NME-- | wine'), ('Wine label | bottle shape', 'subclass of', 'Wine | a wine'), ('Wine label | bottle shape', 'part of', 'Wine | a wine')]","[('Wine tasting', 'facet of', 'Wine | wine'), ('Wine tasting', 'is the study of', 'Wine | wine'), ('Sensory analysis | sensory', 'is the study of', 'Wine | wine'), ('Blind wine tasting | Objective wine tasting', 'facet of', '--NME-- | wine'), ('Blind wine tasting | Objective wine tasting', 'facet of', 'Wine | the wine'), ('Wine label | bottle shape', 'facet of', '--NME-- | wine'), ('Wine label | bottle shape', 'facet of', 'Wine | a wine'), ('Wine label | bottle shape', 'part of', 'Wine | a wine'), ('Wine label | bottle shape', 'subclass of', '--NME-- | wine'), ('Wine label | bottle shape', 'subclass of', 'Wine | a wine')]","[0.23999999463558197, 0.12999999523162842, 0.3400000035762787, 0.1899999976158142, 0.15000000596046448, 0.38999998569488525, 0.5099999904632568, 0.11999999731779099, 0.25, 0.41999998688697815]"
wine,181,tasting,"Wine tasting is the sensory examination and evaluation of wine. While the practice of wine tasting is as ancient as its production, a more formalized methodology has slowly become established from the late middle ages onwards. Modern, professional wine tasters use a constantly evolving specialized terminology which is used to describe the range of perceived flavors, aromas and general characteristics of a wine. In recent years, results challenging the reliability of wine tasting in both experts and consumers have surfaced. For example, studies showed that people expect more expensive wine to have more desirable characteristics than less expensive wine: When tasters are given wine that they are falsely told is expensive they virtually always report it as tasting better than the very same wine when they are told that it is inexpensive. Other studies show that tasters' judgment can be prejudiced by knowing details of a wine, such as geographic origin, reputation, or other considerations. Objective wine tasting therefore requires the wine to be served blind – that is, without the taster having seen the label or bottle shape. Blind tasting","[('Wine | wine', 'statement is subject of', 'Blind wine tasting | wine tasting'), ('Wine | a wine', 'statement is subject of', 'Blind wine tasting | blind –'), ('Blind wine tasting | blind –', 'is the study of', '--NME-- | wine'), ('Blind wine tasting | wine tasting', 'is the study of', 'Wine | wine'), ('Blind wine tasting | wine tasting', 'subclass of', 'Wine | wine'), ('Blind wine tasting | wine tasting', 'facet of', 'Wine | wine'), ('Blind wine tasting | blind –', 'facet of', '--NME-- | wine'), ('Blind wine tasting | wine tasting', 'subclass of', '--NME-- | wine'), ('--NME-- | wine', 'statement is subject of', 'Blind wine tasting | wine tasting'), ('--NME-- | wine', 'statement is subject of', 'Blind wine tasting | blind –')]","[('Wine tasting', 'facet of', 'Wine | wine'), ('Wine tasting', 'is the study of', 'Wine | wine'), ('Sensory analysis | sensory', 'is the study of', 'Wine | wine'), ('Wine | wine', 'statement is subject of', 'Blind wine tasting | wine tasting'), ('Blind wine tasting | wine tasting', 'facet of', 'Wine | wine'), ('Blind wine tasting | wine tasting', 'is the study of', 'Wine | wine'), ('Blind wine tasting | wine tasting', 'subclass of', 'Wine | wine'), ('Blind wine tasting | wine tasting', 'subclass of', '--NME-- | wine'), ('--NME-- | wine', 'statement is subject of', 'Blind wine tasting | wine tasting'), ('--NME-- | wine', 'statement is subject of', 'Blind wine tasting | blind –'), ('Wine | a wine', 'statement is subject of', 'Blind wine tasting | blind –'), ('Blind wine tasting | blind –', 'facet of', '--NME-- | wine'), ('Blind wine tasting | blind –', 'is the study of', '--NME-- | wine')]","[0.23999999463558197, 0.12999999523162842, 0.3400000035762787, 0.38999998569488525, 0.8299999833106995, 0.30000001192092896, 0.33000001311302185, 0.11999999731779099, 0.15000000596046448, 0.5099999904632568, 0.14000000059604645, 0.12999999523162842, 0.1599999964237213]"
