text_type,output_step,current_word,current_text,dropped_triplets,total_triplets,triplet_scores
shaka,40,and,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and","[('Shaka sign | shaka sign', 'instance of', 'Thumb signal | gesture'), ('Middle finger | middle fingers', 'facet of', 'Thumb signal | gesture'), ('Middle finger | middle fingers', 'part of', 'Thumb signal | gesture')]","[('Shaka sign | shaka sign', 'represents', 'Hawaii')]",[0.23999999463558197]
shaka,43,salutation,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation","[('Shaka sign | shaka sign', 'instance of', 'Thumb signal | gesture'), ('Middle finger | middle fingers', 'part of', 'Thumb signal | gesture')]","[('Shaka sign | shaka sign', 'represents', 'Hawaii'), ('Greetings and Salutations | salutation', 'location', 'Hawaii')]","[0.23000000417232513, 0.15000000596046448]"
shaka,44,while,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while","[('Greetings and Salutations | salutation', 'location', 'Hawaii')]","[('Shaka sign | shaka sign', 'represents', 'Hawaii')]",[0.20999999344348907]
shaka,45,presenting,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting","[('Shaka sign | shaka sign', 'represents', 'Hawaii')]","[('--NME-- | Hawaii', 'subclass of', 'Surf culture | surf culture'), ('--NME-- | Hawaii', 'facet of', 'Surf culture | surf culture'), ('--NME-- | Hawaii', 'instance of', 'Surf culture | surf culture')]","[0.17000000178813934, 0.10999999940395355, 0.6000000238418579]"
shaka,47,front,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front","[('--NME-- | Hawaii', 'instance of', 'Surf culture | surf culture'), ('--NME-- | Hawaii', 'facet of', 'Surf culture | surf culture'), ('--NME-- | Hawaii', 'subclass of', 'Surf culture | surf culture')]",[],[]
shaka,49,back,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back","[('--NME-- | Hawaii', 'facet of', 'Surf culture | surf culture')]","[('--NME-- | Hawaii', 'subclass of', 'Surf culture | surf culture'), ('--NME-- | Hawaii', 'instance of', 'Surf culture | surf culture')]","[0.18000000715255737, 0.75]"
shaka,52,hand;,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand;","[('--NME-- | Hawaii', 'instance of', 'Surf culture | surf culture'), ('--NME-- | Hawaii', 'subclass of', 'Surf culture | surf culture')]","[('Hawaii', 'instance of', 'Surf culture | surf culture'), ('Hawaii', 'part of', 'Surf culture | surf culture'), ('Surf culture | surf culture', 'location', 'Hawaii')]","[0.5699999928474426, 0.10999999940395355, 0.20000000298023224]"
shaka,55,maybe,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe","[('Hawaii', 'instance of', 'Surf culture | surf culture'), ('Hawaii', 'part of', 'Surf culture | surf culture'), ('Surf culture | surf culture', 'location', 'Hawaii'), ('Shaka sign | shaka sign', 'subclass of', 'Politely | gesture')]","[('Shaka sign | shaka sign', 'instance of', 'Politely | gesture')]",[0.33000001311302185]
shaka,56,rotated,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated","[('Shaka sign | shaka sign', 'instance of', 'Politely | gesture')]",[],[]
shaka,61,emphasis.The,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The","[('Hawaii', 'instance of', 'Surf culture | surf culture'), ('Hawaii', 'part of', 'Surf culture | surf culture'), ('Surf culture | surf culture', 'location', 'Hawaii'), ('Shaka sign | shaka sign', 'subclass of', 'Politely | gesture'), ('Shaka sign | shaka sign', 'instance of', 'Politely | gesture')]",[],[]
shaka,63,sign,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The shaka sign","[('Shaka sign | shaka sign', 'subclass of', 'Finger wave | gesture'), ('Shaka sign | shaka sign', 'instance of', 'Finger wave | gesture')]","[('Shaka sign | shaka sign', 'subclass of', '--NME-- | gesture'), ('Shaka sign | shaka sign', 'instance of', '--NME-- | gesture'), ('Shaka sign | shaka', 'instance of', '--NME-- | gesture'), ('Shaka sign | shaka', 'named after', 'Shaka sign | shaka')]","[0.14000000059604645, 0.3700000047683716, 0.18000000715255737, 0.41999998688697815]"
shaka,64,was,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The shaka sign was","[('Shaka sign | shaka sign', 'instance of', '--NME-- | gesture'), ('Shaka sign | shaka', 'named after', 'Shaka sign | shaka'), ('Shaka sign | shaka', 'instance of', '--NME-- | gesture'), ('Shaka sign | shaka sign', 'subclass of', '--NME-- | gesture')]","[('Shaka sign | shaka sign', 'subclass of', 'Finger wave | gesture'), ('Shaka sign | shaka sign', 'instance of', 'Finger wave | gesture')]","[0.1899999976158142, 0.3799999952316284]"
shaka,65,adopted,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The shaka sign was adopted","[('Shaka sign | shaka sign', 'subclass of', 'Finger wave | gesture'), ('Shaka sign | shaka sign', 'instance of', 'Finger wave | gesture')]",[],[]
shaka,69,culture,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The shaka sign was adopted from local Hawaiian culture","[('Hawaii | Hawaiian', 'location', 'Hawaii'), ('Hawaii | Hawaiian', 'indigenous to', 'Hawaii | Hawaiian'), ('Hawaii | Hawaiian', 'location', 'Hawaii | Hawaiian')]","[('Shaka sign | shaka sign', 'subclass of', '--NME-- | gesture'), ('Shaka sign | shaka sign', 'instance of', '--NME-- | gesture'), ('Shaka sign | shaka sign', 'represents', 'Hawaii'), ('Shaka sign | shaka sign', 'represents', 'Hawaii | Hawaiian'), ('Hawaii', 'official symbol', 'Shaka sign | shaka sign')]","[0.18000000715255737, 0.3499999940395355, 0.4699999988079071, 0.15000000596046448, 0.2199999988079071]"
shaka,70,and,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The shaka sign was adopted from local Hawaiian culture and","[('Shaka sign | shaka sign', 'subclass of', '--NME-- | gesture'), ('Shaka sign | shaka sign', 'instance of', '--NME-- | gesture')]","[('Shaka sign | shaka sign', 'represents', 'Hawaii'), ('Shaka sign | shaka sign', 'represents', 'Hawaii | Hawaiian'), ('Hawaii', 'official symbol', 'Shaka sign | shaka sign'), ('Shaka sign | shaka', 'represents', 'Hawaii | Hawaiian'), ('Hawaii | Hawaiian', 'official symbol', 'Shaka sign | shaka')]","[0.6600000262260437, 0.18000000715255737, 0.2199999988079071, 0.9599999785423279, 0.4099999964237213]"
shaka,71,customs,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The shaka sign was adopted from local Hawaiian culture and customs","[('Hawaii | Hawaiian', 'official symbol', 'Shaka sign | shaka'), ('Shaka sign | shaka sign', 'represents', 'Hawaii | Hawaiian'), ('Shaka sign | shaka', 'represents', 'Hawaii | Hawaiian'), ('Hawaii', 'official symbol', 'Shaka sign | shaka sign')]","[('Shaka sign | shaka sign', 'subclass of', 'Greetings and Salutations | gesture'), ('Shaka sign | shaka sign', 'instance of', 'Greetings and Salutations | gesture'), ('Shaka sign | shaka sign', 'represents', 'Hawaii')]","[0.2199999988079071, 0.4399999976158142, 0.1599999964237213]"
shaka,72,by,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The shaka sign was adopted from local Hawaiian culture and customs by","[('Shaka sign | shaka sign', 'instance of', 'Greetings and Salutations | gesture'), ('Shaka sign | shaka sign', 'subclass of', 'Greetings and Salutations | gesture')]","[('Shaka sign | shaka sign', 'subclass of', '--NME-- | gesture'), ('Shaka sign | shaka sign', 'instance of', '--NME-- | gesture'), ('Shaka sign | shaka sign', 'represents', 'Hawaii'), ('Shaka sign | shaka sign', 'represents', 'Hawaii | Hawaiian'), ('Hawaii', 'official symbol', 'Shaka sign | shaka sign')]","[0.2199999988079071, 0.4000000059604645, 0.28999999165534973, 0.10000000149011612, 0.23000000417232513]"
shaka,73,visiting,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The shaka sign was adopted from local Hawaiian culture and customs by visiting","[('Shaka sign | shaka sign', 'subclass of', '--NME-- | gesture'), ('Shaka sign | shaka sign', 'instance of', '--NME-- | gesture')]","[('Shaka sign | shaka sign', 'subclass of', 'Finger wave | gesture'), ('Shaka sign | shaka sign', 'instance of', 'Finger wave | gesture'), ('Shaka sign | shaka sign', 'represents', 'Hawaii'), ('Shaka sign | shaka sign', 'represents', 'Hawaii | Hawaiian'), ('Hawaii', 'official symbol', 'Shaka sign | shaka sign')]","[0.1899999976158142, 0.4099999964237213, 0.4000000059604645, 0.15000000596046448, 0.23000000417232513]"
shaka,74,surfers,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The shaka sign was adopted from local Hawaiian culture and customs by visiting surfers","[('Shaka sign | shaka sign', 'represents', 'Hawaii | Hawaiian'), ('Shaka sign | shaka sign', 'subclass of', 'Finger wave | gesture'), ('Shaka sign | shaka sign', 'instance of', 'Finger wave | gesture'), ('Hawaii', 'official symbol', 'Shaka sign | shaka sign')]","[('Shaka sign | shaka sign', 'subclass of', '--NME-- | gesture'), ('Shaka sign | shaka sign', 'instance of', '--NME-- | gesture'), ('Shaka sign | shaka sign', 'represents', 'Hawaii')]","[0.23999999463558197, 0.4399999976158142, 0.18000000715255737]"
shaka,78,and,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The shaka sign was adopted from local Hawaiian culture and customs by visiting surfers in the 1960s, and","[('Shaka sign | shaka sign', 'instance of', '--NME-- | gesture'), ('Shaka sign | shaka sign', 'subclass of', '--NME-- | gesture')]","[('Shaka sign | shaka sign', 'subclass of', 'Greetings and Salutations | gesture'), ('Shaka sign | shaka sign', 'instance of', 'Greetings and Salutations | gesture'), ('Shaka sign | shaka sign', 'represents', 'Hawaii'), ('Shaka sign | shaka sign', 'represents', 'Hawaii | Hawaiian')]","[0.23999999463558197, 0.4300000071525574, 0.17000000178813934, 0.11999999731779099]"
shaka,79,its,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The shaka sign was adopted from local Hawaiian culture and customs by visiting surfers in the 1960s, and its","[('Shaka sign | shaka sign', 'represents', 'Hawaii | Hawaiian')]","[('Shaka sign | shaka sign', 'subclass of', 'Greetings and Salutations | gesture'), ('Shaka sign | shaka sign', 'instance of', 'Greetings and Salutations | gesture'), ('Shaka sign | shaka sign', 'represents', 'Hawaii')]","[0.25999999046325684, 0.4399999976158142, 0.12999999523162842]"
shaka,81,has,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The shaka sign was adopted from local Hawaiian culture and customs by visiting surfers in the 1960s, and its use has","[('Shaka sign | shaka sign', 'represents', 'Hawaii | Hawaiian')]","[('Shaka sign | shaka sign', 'subclass of', 'Greetings and Salutations | gesture'), ('Shaka sign | shaka sign', 'instance of', 'Greetings and Salutations | gesture'), ('Shaka sign | shaka sign', 'represents', 'Hawaii')]","[0.25999999046325684, 0.4099999964237213, 0.11999999731779099]"
shaka,86,is,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The shaka sign was adopted from local Hawaiian culture and customs by visiting surfers in the 1960s, and its use has spread around the world.It is","[('Shaka sign | shaka', 'instance of', 'Greetings and Salutations | gesture')]","[('Shaka sign | shaka sign', 'subclass of', 'Greetings and Salutations | gesture'), ('Shaka sign | shaka sign', 'instance of', 'Greetings and Salutations | gesture'), ('Shaka sign | shaka sign', 'represents', 'Hawaii'), ('Shaka sign | shaka', 'represents', 'Hawaii | Hawaiian')]","[0.27000001072883606, 0.38999998569488525, 0.10000000149011612, 0.28999999165534973]"
shaka,91,greeting,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The shaka sign was adopted from local Hawaiian culture and customs by visiting surfers in the 1960s, and its use has spread around the world.It is primarily used as a greeting","[('Shaka sign | shaka', 'represents', 'Hawaii | Hawaiian'), ('Shaka sign | shaka sign', 'instance of', 'Greetings and Salutations | gesture'), ('Shaka sign | shaka sign', 'subclass of', 'Greetings and Salutations | gesture')]","[('Shaka sign | shaka sign', 'subclass of', 'Greeting | gesture'), ('Shaka sign | shaka sign', 'instance of', 'Greeting | gesture'), ('Shaka sign | shaka sign', 'represents', 'Hawaii'), ('Shaka sign | shaka sign', 'represents', 'Hawaii | Hawaiian')]","[0.30000001192092896, 0.41999998688697815, 0.12999999523162842, 0.11999999731779099]"
shaka,92,gesture,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The shaka sign was adopted from local Hawaiian culture and customs by visiting surfers in the 1960s, and its use has spread around the world.It is primarily used as a greeting gesture","[('Shaka sign | shaka sign', 'instance of', 'Greeting | gesture'), ('Shaka sign | shaka sign', 'subclass of', 'Greeting | gesture')]","[('Shaka sign | shaka sign', 'represents', 'Hawaii'), ('Shaka sign | shaka sign', 'represents', 'Hawaii | Hawaiian')]","[0.10999999940395355, 0.10999999940395355]"
shaka,97,"acknowledgement,","The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The shaka sign was adopted from local Hawaiian culture and customs by visiting surfers in the 1960s, and its use has spread around the world.It is primarily used as a greeting gesture or to express thanks, acknowledgement,","[('--NME-- | thanks', 'subclass of', 'Greeting | gesture')]","[('Shaka sign | shaka sign', 'subclass of', 'Greeting | gesture'), ('Shaka sign | shaka sign', 'instance of', 'Greeting | gesture'), ('Shaka sign | shaka sign', 'represents', 'Hawaii'), ('Shaka sign | shaka sign', 'represents', 'Hawaii | Hawaiian'), ('Shaka sign | shaka', 'represents', 'Hawaii | Hawaiian'), ('Shaka sign | shaka sign', 'represents', 'Hawaii | Hawaiian')]","[0.23999999463558197, 0.3400000035762787, 0.14000000059604645, 0.10999999940395355, 0.25, 0.23999999463558197]"
shaka,98,or,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The shaka sign was adopted from local Hawaiian culture and customs by visiting surfers in the 1960s, and its use has spread around the world.It is primarily used as a greeting gesture or to express thanks, acknowledgement, or","[('Shaka sign | shaka', 'represents', 'Hawaii | Hawaiian')]","[('Shaka sign | shaka sign', 'subclass of', 'Greeting | gesture'), ('Shaka sign | shaka sign', 'instance of', 'Greeting | gesture'), ('Shaka sign | shaka sign', 'represents', 'Hawaii'), ('Shaka sign | shaka sign', 'represents', 'Hawaii | Hawaiian')]","[0.23999999463558197, 0.33000001311302185, 0.1599999964237213, 0.12999999523162842]"
shaka,107,Hawaii,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The shaka sign was adopted from local Hawaiian culture and customs by visiting surfers in the 1960s, and its use has spread around the world.It is primarily used as a greeting gesture or to express thanks, acknowledgement, or even praise from one individual to another.Residents of Hawaii","[('Shaka sign | shaka sign', 'represents', 'Hawaii | Hawaiian'), ('Shaka sign | shaka', 'represents', 'Hawaii | Hawaiian'), ('Shaka sign | shaka sign', 'represents', 'Hawaii')]","[('Shaka sign | shaka sign', 'subclass of', 'Greeting | gesture'), ('Shaka sign | shaka sign', 'instance of', 'Greeting | gesture')]","[0.1899999976158142, 0.3100000023841858]"
shaka,110,shaka,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The shaka sign was adopted from local Hawaiian culture and customs by visiting surfers in the 1960s, and its use has spread around the world.It is primarily used as a greeting gesture or to express thanks, acknowledgement, or even praise from one individual to another.Residents of Hawaii use the shaka","[('Shaka sign | shaka sign', 'represents', 'Hawaii | Hawaiian'), ('Surf culture | surf culture', 'location', 'Hawaii')]","[('Shaka sign | shaka sign', 'subclass of', 'Greeting | gesture'), ('Shaka sign | shaka sign', 'instance of', 'Greeting | gesture'), ('Surf culture | surf culture', 'facet of', 'Hawaii | Hawaiian'), ('Surf culture | surf culture', 'location', 'Hawaii | Hawaiian'), ('Shaka sign | shaka', 'instance of', 'Greeting | gesture')]","[0.15000000596046448, 0.28999999165534973, 0.12999999523162842, 0.1599999964237213, 0.12999999523162842]"
shaka,112,convey,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The shaka sign was adopted from local Hawaiian culture and customs by visiting surfers in the 1960s, and its use has spread around the world.It is primarily used as a greeting gesture or to express thanks, acknowledgement, or even praise from one individual to another.Residents of Hawaii use the shaka to convey","[('Greeting | gesture', 'facet of', 'Surf culture | surf culture'), ('Surf culture | surf culture', 'facet of', 'Hawaii | Hawaiian'), ('Surf culture | surf culture', 'location', 'Hawaii'), ('Surf culture | surf culture', 'location', 'Hawaii | Hawaiian')]","[('Shaka sign | shaka sign', 'subclass of', 'Greeting | gesture'), ('Shaka sign | shaka sign', 'instance of', 'Greeting | gesture'), ('Shaka sign | shaka', 'instance of', 'Greeting | gesture')]","[0.15000000596046448, 0.2800000011920929, 0.10000000149011612]"
shaka,115,Spirit':,"The shaka sign, sometimes known as 'hang loose', is a gesture of friendly intent often associated with Hawaii and surf culture. The gesture is made by extending the thumb and smallest finger while holding the three middle fingers curled and gesturing in salutation while presenting the front or back of the hand; the hand maybe rotated back and forth for emphasis.The shaka sign was adopted from local Hawaiian culture and customs by visiting surfers in the 1960s, and its use has spread around the world.It is primarily used as a greeting gesture or to express thanks, acknowledgement, or even praise from one individual to another.Residents of Hawaii use the shaka to convey the 'Aloha Spirit':","[('--NME-- | Aloha', 'location', 'Hawaii'), ('--NME-- | Aloha', 'represents', 'Hawaii')]","[('Shaka sign | shaka sign', 'instance of', 'Greeting | gesture'), ('Shaka sign | shaka sign', 'subclass of', 'Greeting | gesture'), ('Surf culture | surf culture', 'facet of', 'Hawaii | Hawaiian'), ('Surf culture | surf culture', 'location', 'Hawaii'), ('Surf culture | surf culture', 'location', 'Hawaii | Hawaiian'), ('Surf culture | surf culture', 'represents', 'Hawaii | Hawaiian'), ('Aloha | salutation', 'represents', 'Hawaii'), ('Shaka sign | shaka', 'instance of', 'Greeting | gesture'), ('Shaka sign | shaka sign', 'represents', 'Hawaii | Hawaiian'), ('Aloha', 'represents', 'Hawaii'), ('Aloha', 'represents', 'Hawaii | Hawaiian'), ('Aloha', 'represents', 'Hawaii')]","[0.27000001072883606, 0.17000000178813934, 0.11999999731779099, 0.12999999523162842, 0.20000000298023224, 0.10999999940395355, 0.18000000715255737, 0.11999999731779099, 0.11999999731779099, 0.23999999463558197, 0.17000000178813934, 0.7300000190734863]"
